CHR	Start	End
6	106279367	106279425
6	106320311	106320364
6	106286578	106286672
6	106327426	106327499
6	106211110	106211288
6	106212686	106212732
6	106336781	106336846
6	106252923	106252990
6	106247488	106247590
6	106218667	106218723
6	106304059	106304108
6	106338731	106338781
6	106195071	106195121
6	106303870	106303928
6	106258776	106259023
6	106249118	106249221
6	106265072	106265143
6	106302031	106302104
6	106203826	106203885
6	106272845	106272923
6	106326458	106326550
6	106302003	106302040
6	106273525	106273571
6	106284471	106284655
6	106195052	106195100
6	106304377	106304427
6	106312379	106312453
6	106300780	106300816
6	106260078	106260198
6	106247246	106247774
6	106293881	106294028
6	106189354	106189558
6	106246074	106246152
6	106329065	106329238
6	106284132	106284183
6	106329064	106329238
6	106272836	106272932
6	106271918	106272016
6	106325945	106326077
6	106282633	106282901
6	106335336	106335499
6	106225184	106225226
6	106243384	106243510
6	106259461	106259556
6	106252091	106252180
6	106251671	106251882
6	106202641	106202714
6	106233512	106233563
6	106328374	106328471
6	106282632	106282901
6	106180081	106180191
6	106242777	106242837
6	106332433	106332499
6	106207715	106207813
6	106324498	106324579
6	106312386	106312442
6	106245924	106246002
6	106312755	106313210
6	106332351	106332518
6	106227302	106227400
6	106332086	106332340
6	106235621	106235747
6	106316851	106317189
6	106286077	106286114
6	106239143	106239204
6	106285073	106285118
6	106325680	106325718
6	106237627	106237743
6	106197640	106197719
6	106310496	106310624
6	106294587	106294720
6	106296684	106296737
6	106254223	106254276
6	106325831	106326110
6	106246237	106246286
6	106217501	106217520
6	106254990	106255110
6	106313958	106314009
6	106285426	106285480
6	106296597	106296654
6	106297791	106297877
6	106225297	106225430
6	106333598	106333635
6	106302068	106302127
6	106328227	106328487
6	106223478	106223519
6	106300286	106300328
6	106262398	106262527
6	106290085	106290138
6	106327008	106327108
6	106327489	106327585
6	106237373	106237458
6	106216868	106216910
6	106339981	106340031
6	106286203	106286562
6	106183371	106183514
6	106222811	106222869
6	106312463	106312521
6	106279522	106279585
6	106308037	106308411
6	106249684	106249762
6	106263449	106263487
6	106333591	106333704
6	106337849	106337922
6	106303579	106303618
6	106200526	106200670
6	106289935	106289990
6	106282142	106282256
6	106270803	106270982
6	106209036	106209101
6	106195096	106195148
6	106230465	106230531
6	106294659	106294726
6	106295708	106295768
6	106281796	106281879
6	106213723	106213890
6	106200043	106200125
6	106224624	106224706
6	106286772	106286921
6	106202861	106202950
6	106281778	106281843
6	106277502	106277573
6	106234308	106234426
6	106248808	106248971
6	106234795	106234848
6	106330226	106330306
6	106243272	106243427
6	106314796	106314855
6	106313993	106314092
6	106325687	106325867
6	106328706	106328739
6	106206775	106206958
6	106301553	106301684
6	106196111	106196173
6	106325715	106325764
6	106283429	106283484
6	106259447	106259502
6	106337206	106337271
6	106251248	106251308
6	106328516	106328601
6	106298759	106298885
6	106265252	106265330
6	106262343	106262472
6	106232096	106232131
6	106325516	106325693
6	106244835	106245094
6	106258230	106258395
6	106265680	106265850
6	106326064	106326232
6	106326064	106326231
6	106242906	106242942
6	106291927	106292001
6	106296358	106296394
6	106272886	106272994
6	106203895	106204050
6	106255097	106255143
6	106247457	106247518
6	106286845	106286882
6	106245781	106245965
6	106211120	106211476
6	106325746	106325965
6	106254148	106254272
6	106308006	106308218
6	106210982	106211044
6	106283718	106283773
6	106332861	106333231
6	106325359	106325436
6	106273562	106273679
6	106224631	106224674
6	106181485	106181531
6	106196116	106196152
6	106325447	106325677
6	106236930	106236970
6	106323533	106323654
6	106182001	106182344
6	106224346	106224672
6	106251220	106251268
6	106289257	106289374
6	106301907	106302049
6	106260571	106260702
6	106207410	106207458
6	106189164	106189354
6	106324960	106325094
6	106244467	106244752
6	106252701	106252785
6	106181682	106181736
6	106235358	106235419
6	106245608	106245673
6	106331170	106331250
6	106339340	106339463
6	106195177	106195324
6	106185739	106185813
6	106339343	106339463
6	106222047	106222320
6	106198681	106198761
6	106243399	106243588
6	106197642	106197695
6	106302645	106302740
6	106249318	106249415
6	106225803	106225872
6	106299303	106299362
6	106179839	106179895
6	106252786	106252815
6	106206298	106206374
6	106272490	106272571
6	106339557	106339612
6	106304437	106304470
6	106181522	106181653
6	106335181	106335441
6	106200543	106200579
6	106338086	106338141
6	106201906	106202231
6	106182572	106182613
6	106294713	106294791
6	106311574	106311732
6	106301278	106301309
6	106270827	106270888
6	106323516	106323581
6	106336508	106336626
6	106191063	106191114
6	106217746	106217997
6	106277983	106278051
6	106206944	106207030
6	106281522	106281685
6	106244976	106245025
6	106338852	106338895
6	106188020	106188086
6	106238220	106238574
6	106220233	106220563
6	106206858	106206967
6	106334416	106334504
6	106309429	106309491
6	106269341	106269536
6	106297752	106297926
6	106312950	106312981
6	106211002	106211119
6	106227253	106227308
6	106249506	106249773
6	106333443	106333612
6	106244065	106244123
6	106239788	106239865
6	106329947	106330005
6	106195664	106195713
6	106228327	106228390
6	106287591	106287708
6	106249505	106249773
6	106272691	106272764
6	106312711	106312756
6	106334368	106334414
6	106243980	106244113
6	106212152	106212237
6	106325365	106325580
6	106200838	106200894
6	106206818	106206936
6	106250136	106250225
6	106230013	106230084
6	106325528	106325710
6	106334022	106334089
6	106289160	106289476
6	106249722	106249759
6	106316860	106316982
6	106316860	106316981
6	106240764	106240878
6	106213206	106213351
6	106325634	106325723
6	106290506	106290593
6	106301194	106301302
6	106273514	106273558
6	106293353	106293402
6	106330040	106330091
6	106325458	106325759
6	106330449	106330642
6	106239291	106239379
6	106334895	106334923
6	106231982	106232027
6	106211715	106211801
6	106207114	106207173
6	106301146	106301271
6	106329802	106329930
6	106236188	106236224
6	106261495	106261573
6	106334636	106334720
6	106272070	106272125
