CHR	Start	End
6	106323739	106323812
6	106321716	106321791
6	106284621	106284683
6	106265285	106265403
6	106259134	106259183
6	106309243	106309298
6	106181653	106181713
6	106325539	106325609
6	106285967	106286136
6	106301740	106301785
6	106187287	106187490
6	106311915	106312034
6	106322460	106322591
6	106299327	106299448
6	106254158	106254330
6	106224840	106225061
6	106237653	106237735
6	106186284	106186617
6	106329120	106329172
6	106332426	106332501
6	106324638	106324731
6	106332568	106332661
6	106262701	106263000
6	106201278	106201504
6	106258552	106258636
6	106327111	106327153
6	106216236	106216301
6	106286822	106286877
6	106325728	106325862
6	106323453	106323536
6	106258782	106258851
6	106223688	106223775
6	106292143	106292324
6	106220897	106221061
6	106216736	106216833
6	106223782	106223875
6	106284073	106284179
6	106182628	106182686
6	106263928	106263998
6	106197054	106197249
6	106208014	106208087
6	106325609	106325784
6	106279359	106279429
6	106323312	106323381
6	106234522	106234599
6	106232137	106232341
6	106324821	106324932
6	106291410	106291476
6	106229605	106229906
6	106202017	106202219
6	106190473	106190592
6	106221455	106221632
6	106340357	106340411
6	106337188	106337394
6	106264379	106264439
6	106242012	106242087
6	106277018	106277099
6	106218729	106218798
6	106265232	106265327
6	106237995	106238090
6	106290714	106290834
6	106293989	106294073
6	106191682	106191778
6	106298155	106298203
6	106331853	106331927
6	106239966	106240025
6	106267818	106267908
6	106300087	106300152
6	106305062	106305129
6	106219193	106219398
6	106268792	106268841
6	106181314	106181699
6	106181313	106181698
6	106269538	106269765
6	106182574	106182672
6	106252861	106252895
6	106206560	106206686
6	106276074	106276125
6	106325731	106326023
6	106258572	106258624
6	106181772	106182068
6	106214804	106214943
6	106326101	106326232
6	106261164	106261278
6	106251799	106251980
6	106332612	106332669
6	106325634	106325870
6	106287830	106288018
6	106214804	106214944
6	106330672	106330741
6	106195855	106196039
6	106211291	106211479
6	106179963	106180231
6	106325443	106325878
6	106325442	106325878
6	106286134	106286184
6	106261358	106261574
6	106304827	106305028
6	106335204	106335243
6	106311497	106311617
6	106334157	106334313
6	106301842	106301944
6	106295631	106295713
6	106321351	106321450
6	106313394	106313431
6	106221989	106222208
6	106252828	106252894
6	106231806	106231957
6	106325752	106325883
6	106311304	106311453
6	106311344	106311402
6	106304858	106304986
6	106309362	106309422
6	106221451	106221548
6	106307503	106307600
6	106335647	106335719
6	106327479	106327536
6	106277665	106277839
6	106245078	106245114
6	106339358	106339427
6	106192312	106192367
6	106235497	106235611
6	106339810	106339870
6	106194980	106195221
6	106323084	106323187
6	106333314	106333652
6	106340739	106340786
6	106282329	106282387
6	106227292	106227338
6	106324211	106324499
6	106264617	106264693
6	106197112	106197197
6	106244609	106244675
6	106219537	106219636
6	106191297	106191340
6	106188449	106188617
6	106335367	106335424
6	106188450	106188617
6	106248387	106248456
6	106310712	106310854
6	106327477	106327584
6	106281053	106281181
6	106326448	106326573
6	106265508	106265567
6	106227285	106227458
6	106196195	106196258
6	106334717	106334782
6	106298460	106298505
6	106248983	106249041
6	106327281	106327443
6	106270059	106270129
6	106302239	106302423
6	106200128	106200254
6	106331300	106331344
6	106221548	106221585
6	106286679	106286772
6	106325696	106325740
6	106182145	106182279
6	106235494	106235572
6	106211482	106211659
6	106292754	106292795
6	106246018	106246085
6	106301598	106301656
6	106322304	106322421
6	106223459	106223518
6	106325445	106325656
6	106182573	106182770
6	106339543	106339865
6	106241744	106241832
6	106312533	106312585
6	106288931	106288980
6	106314021	106314185
6	106284136	106284183
6	106179881	106179930
6	106287970	106288121
6	106294204	106294342
6	106273210	106273342
6	106210503	106210623
6	106235221	106235300
6	106227691	106227767
6	106322703	106322777
6	106297356	106297482
6	106330272	106330335
6	106202896	106203031
6	106186578	106186702
6	106328274	106328334
6	106334842	106334918
6	106313634	106313692
6	106256842	106256912
6	106302988	106303240
6	106237673	106237983
6	106237672	106237983
6	106328710	106328797
6	106222113	106222163
6	106218090	106218265
6	106294640	106294726
6	106235092	106235125
6	106198625	106198992
6	106335030	106335233
6	106305164	106305276
6	106237735	106237840
6	106203927	106204057
6	106341000	106341179
6	106336310	106336570
6	106285327	106285456
6	106213643	106213724
6	106304124	106304165
6	106251466	106251580
6	106229936	106230076
6	106227460	106227867
6	106305593	106305680
6	106262845	106262900
6	106339984	106340131
6	106308926	106309004
6	106268643	106268990
6	106321689	106321784
6	106318892	106318987
6	106320804	106320892
6	106279299	106279368
6	106322601	106322650
6	106212839	106212879
6	106325736	106325792
6	106285985	106286096
6	106305466	106305596
6	106217228	106217279
6	106331148	106331285
6	106332644	106332683
6	106313740	106314021
6	106254260	106254395
6	106287456	106287526
6	106325632	106325724
6	106302439	106302628
6	106327830	106327990
6	106332634	106332692
6	106260767	106260910
6	106260767	106260909
6	106226848	106226987
6	106182180	106182252
6	106271214	106271461
6	106266859	106266895
6	106227145	106227262
6	106182336	106182506
6	106244686	106244837
6	106226517	106226639
6	106329250	106329315
6	106211002	106211072
6	106331390	106331650
6	106331389	106331650
6	106332518	106332614
6	106239722	106239772
6	106325614	106325716
6	106277978	106278071
6	106240681	106240763
6	106220910	106220962
6	106209110	106209235
6	106228316	106228357
6	106211787	106211817
6	106185347	106185470
6	106335159	106335213
6	106331791	106332035
6	106283626	106283933
6	106306955	106307027
6	106311453	106311640
6	106290080	106290150
6	106266164	106266274
6	106330603	106330806
6	106264411	106264461
6	106268455	106268652
6	106261438	106261502
6	106325337	106325518
6	106324754	106324859
6	106325337	106325524
6	106325337	106325525
6	106240501	106240594
6	106306493	106306540
6	106234252	106234344
6	106255225	106255295
6	106331336	106331486
6	106323092	106323317
6	106283081	106283142
6	106231260	106231571
6	106314322	106314506
6	106219717	106219810
6	106236608	106236662
6	106226083	106226323
6	106300342	106300469
6	106200631	106200681
6	106329865	106330007
6	106271507	106271571
6	106244280	106244433
6	106275041	106275156
6	106283626	106283703
6	106268327	106268400
6	106307119	106307251
6	106231297	106231443
6	106255100	106255174
6	106240437	106240639
6	106257803	106257875
6	106307120	106307250
6	106269246	106269458
6	106274819	106274889
6	106180753	106180950
6	106286077	106286142
6	106239461	106239555
6	106267403	106267534
6	106279035	106279123
6	106326093	106326251
6	106207094	106207285
6	106182128	106182270
6	106308863	106308975
6	106208014	106208099
6	106331620	106331774
6	106206618	106206702
6	106213079	106213253
6	106297511	106297580
6	106184646	106184720
6	106241124	106241185
6	106239693	106240071
6	106339895	106339946
6	106269607	106269732
6	106206954	106207018
6	106226257	106226381
6	106246120	106246197
6	106298072	106298128
6	106270769	106270913
6	106209165	106209228
6	106323747	106323781
6	106202004	106202124
6	106225906	106225952
6	106215604	106215762
6	106326395	106326555
6	106231854	106231976
6	106307735	106307825
6	106277674	106277749
6	106333617	106333647
6	106325369	106325623
6	106290602	106290669
6	106212300	106212353
6	106310796	106311008
6	106325651	106325807
6	106268676	106268768
6	106263449	106263535
6	106221752	106221822
6	106311385	106311558
6	106248608	106248678
6	106323953	106324003
6	106195250	106195335
6	106300597	106300645
6	106296735	106296794
6	106274752	106274828
6	106259467	106259587
6	106325268	106325467
6	106211610	106211696
6	106210324	106210462
6	106276343	106276678
6	106311484	106311686
6	106304679	106304773
6	106265561	106265690
6	106276985	106277132
6	106335960	106336115
6	106295794	106295892
6	106270576	106270640
6	106275881	106276016
6	106307677	106307900
6	106258446	106258499
6	106188952	106189036
6	106323488	106323533
6	106253684	106253757
6	106329157	106329311
6	106322227	106322269
6	106289350	106289463
6	106339492	106339573
6	106325860	106325930
6	106325783	106325822
6	106325246	106325315
6	106298195	106298259
6	106206618	106206788
6	106183225	106183358
6	106208155	106208244
6	106208154	106208244
6	106336182	106336233
6	106210051	106210116
6	106225203	106225243
6	106282452	106282546
6	106328255	106328333
6	106312756	106313213
6	106331048	106331117
6	106199582	106199683
6	106335212	106335255
6	106208111	106208155
6	106239459	106239653
6	106243489	106243556
6	106241680	106242065
6	106291423	106291504
6	106229004	106229223
6	106337968	106338068
6	106228564	106228604
6	106253514	106253681
6	106194203	106194254
6	106338183	106338244
6	106220512	106220700
6	106220512	106220699
6	106337722	106337777
6	106209090	106209572
6	106327856	106327936
6	106247797	106247984
6	106209091	106209570
6	106209460	106209542
6	106238628	106238695
6	106260132	106260204
6	106204553	106204592
6	106325715	106325783
6	106263801	106264006
6	106258579	106258842
6	106261711	106261781
6	106262803	106262861
6	106283090	106283198
6	106303933	106304058
6	106203704	106204131
6	106249300	106249432
6	106325625	106325742
6	106225875	106225948
6	106330735	106330813
6	106229785	106229985
6	106269501	106269619
6	106183016	106183043
6	106325533	106325570
6	106233753	106233889
6	106325733	106325796
6	106294194	106294358
6	106281234	106281412
6	106315766	106315854
6	106207864	106208105
6	106190417	106190718
6	106335227	106335372
6	106183030	106183148
6	106295201	106295325
6	106301648	106301738
6	106269784	106269868
6	106325774	106325836
6	106274675	106274734
6	106296701	106296764
6	106240067	106240162
6	106243010	106243061
6	106264169	106264214
6	106258671	106258729
6	106255731	106255875
6	106332691	106332852
6	106332228	106332432
6	106236163	106236351
6	106261894	106262102
6	106259919	106260014
6	106193248	106193312
6	106235585	106235687
6	106313080	106313135
6	106331554	106331766
6	106320805	106320957
6	106244415	106244754
6	106222077	106222132
6	106334126	106334216
6	106282310	106282406
6	106300996	106301126
6	106208146	106208222
6	106328701	106328769
6	106325462	106325522
6	106190943	106191136
6	106193148	106193363
6	106325818	106325857
6	106199127	106199275
6	106282388	106282690
6	106292049	106292111
6	106239850	106239909
6	106180823	106180868
6	106232960	106233031
6	106216854	106216987
6	106298481	106298539
6	106298795	106298894
6	106266155	106266220
6	106272552	106272628
6	106272552	106272629
6	106329336	106329399
6	106268090	106268171
6	106210975	106211120
6	106292936	106293223
6	106246688	106246737
6	106259957	106260048
6	106235396	106235485
6	106249752	106249873
6	106194648	106194716
6	106276701	106276869
6	106252698	106252892
6	106279013	106279147
6	106334077	106334197
6	106228484	106228555
6	106310822	106310910
6	106267033	106267200
6	106184741	106184819
6	106183929	106184005
6	106303212	106303252
6	106181766	106181844
6	106297146	106297195
6	106243451	106243533
6	106258484	106258815
6	106254845	106254958
6	106204594	106204716
6	106195141	106195325
6	106339880	106339933
6	106242786	106242844
6	106255034	106255106
6	106323885	106323941
6	106297000	106297059
6	106278206	106278338
6	106311040	106311087
6	106186457	106186694
6	106182654	106182715
6	106317013	106317172
6	106325848	106325956
6	106245251	106245327
6	106205486	106205770
6	106325634	106325852
6	106254577	106254732
6	106294726	106294800
6	106325113	106325163
6	106202800	106202875
6	106277123	106277202
6	106309935	106310018
6	106275065	106275366
6	106283684	106283818
6	106230536	106230641
6	106325584	106325666
6	106211669	106211733
6	106340777	106340888
6	106182080	106182154
6	106256724	106256813
6	106332747	106332824
6	106269324	106269400
6	106317656	106317696
6	106247736	106247811
6	106260350	106260401
6	106190921	106190984
6	106327107	106327163
6	106321800	106321884
6	106280440	106280580
6	106336161	106336212
6	106248558	106248892
6	106273191	106273274
6	106187326	106187367
6	106267452	106267539
6	106223507	106223573
6	106271272	106271368
6	106325415	106325608
6	106213065	106213203
6	106227662	106227834
6	106324636	106324686
6	106256359	106256533
6	106334328	106334424
6	106213065	106213205
6	106251133	106251311
6	106325281	106325348
6	106182032	106182101
6	106284685	106284857
6	106337387	106337531
6	106278757	106278839
6	106330915	106331013
6	106336423	106336573
6	106182574	106182643
6	106325482	106325532
6	106217816	106217866
6	106225771	106225860
6	106274373	106274426
6	106246651	106246704
6	106205565	106205607
6	106182510	106182636
6	106279898	106280063
6	106207518	106207809
6	106182665	106182739
6	106286974	106287070
6	106329271	106329358
6	106229652	106229724
6	106209332	106209412
6	106260731	106260915
6	106325639	106325709
6	106221149	106221204
6	106205257	106205417
6	106331875	106332013
6	106213234	106213327
6	106236872	106236924
6	106327672	106327948
6	106325492	106325527
6	106232692	106232746
6	106188961	106189152
6	106325586	106325643
6	106333197	106333261
6	106203184	106203308
6	106261834	106262084
6	106339628	106339695
6	106268829	106268995
6	106270071	106270195
6	106198104	106198376
6	106312631	106312715
6	106198105	106198376
6	106326242	106326311
6	106269014	106269145
6	106180448	106180547
6	106238806	106238862
6	106211673	106211706
6	106337147	106337233
6	106199395	106199473
6	106283659	106283702
6	106292101	106292155
6	106203813	106203942
6	106241682	106241805
6	106271522	106271577
6	106202815	106202889
6	106285162	106285344
6	106258575	106258623
6	106259500	106259557
6	106340369	106340483
6	106268321	106268418
6	106335392	106335429
6	106220576	106220626
6	106241805	106242049
6	106325687	106325792
6	106252599	106252753
6	106325761	106325860
6	106318470	106318504
6	106288018	106288171
6	106233698	106233806
6	106333960	106334024
6	106262748	106262807
6	106269555	106269632
6	106268958	106269211
6	106216831	106216927
6	106268958	106269213
6	106324659	106324743
6	106339986	106340262
6	106254972	106255276
6	106266960	106267311
6	106286921	106286986
6	106228840	106228919
6	106261623	106261841
6	106224253	106224355
6	106218567	106218603
6	106210006	106210051
6	106250975	106251120
6	106222857	106223186
6	106292872	106292936
6	106206071	106206112
6	106193261	106193378
6	106324947	106325045
6	106209316	106209404
6	106338920	106339038
6	106320863	106321061
6	106242250	106242341
6	106219049	106219129
6	106313773	106313834
6	106243505	106243596
6	106260561	106260654
6	106180307	106180387
6	106287383	106287460
6	106203739	106203779
6	106206843	106206910
6	106216067	106216121
6	106180278	106180356
6	106240614	106240724
6	106271197	106271331
6	106286084	106286477
6	106283478	106283559
6	106332080	106332287
6	106223947	106224034
6	106207023	106207094
6	106209881	106210062
6	106195471	106195631
6	106279035	106279093
6	106218622	106218710
6	106192469	106192660
6	106226703	106226773
6	106180919	106180988
6	106316933	106316992
6	106325670	106325783
6	106321957	106322051
6	106267179	106267258
6	106219336	106219381
6	106233336	106233521
6	106323009	106323086
6	106250885	106250989
6	106236455	106236553
6	106232780	106232878
6	106259564	106259617
6	106282990	106283071
6	106324054	106324163
6	106251036	106251093
6	106285666	106285853
6	106247531	106247584
6	106281878	106281912
6	106230783	106230864
6	106282870	106283098
6	106220834	106220907
6	106224939	106225046
6	106254859	106254990
6	106320887	106321064
6	106194137	106194228
6	106220142	106220266
6	106264786	106264872
6	106242152	106242324
6	106335165	106335299
6	106237632	106237726
6	106245251	106245322
6	106325556	106325595
6	106325455	106325595
6	106327371	106327486
6	106278592	106278658
6	106263996	106264393
6	106197879	106197929
6	106276200	106276337
6	106197528	106197588
6	106304354	106304480
6	106329436	106329582
6	106325867	106325913
6	106313641	106313676
6	106188853	106189008
6	106325606	106325648
6	106207829	106208156
6	106278381	106278421
6	106260221	106260439
6	106325860	106326023
6	106322195	106322281
6	106325518	106325634
6	106268642	106268681
6	106239312	106239461
6	106207284	106207458
6	106234769	106234829
6	106257346	106257403
6	106275008	106275147
6	106182159	106182207
6	106257605	106257751
6	106226038	106226234
6	106183527	106183599
6	106235993	106236294
6	106267654	106267735
6	106336632	106336754
6	106321333	106321388
6	106236021	106236056
6	106262561	106262672
6	106194667	106194744
6	106244620	106244764
6	106325391	106325553
6	106224502	106224561
6	106301262	106301297
6	106231929	106232015
6	106232100	106232168
6	106217316	106217416
6	106282940	106282989
6	106304064	106304141
6	106325745	106325831
6	106338769	106338844
6	106247012	106247094
6	106227832	106228034
6	106185344	106185391
6	106231369	106231447
6	106181244	106181298
6	106201145	106201476
6	106232902	106232947
6	106299767	106299834
6	106322552	106322659
6	106206262	106206307
6	106317035	106317213
6	106322108	106322149
6	106254820	106255029
6	106196500	106196696
6	106268936	106269001
6	106305943	106306039
6	106306964	106307016
6	106262304	106262379
6	106259862	106259918
6	106265645	106265734
6	106221371	106221628
6	106313814	106313862
6	106325783	106325870
6	106325844	106325912
6	106195577	106195717
6	106270616	106270658
6	106274358	106274435
6	106339542	106339621
6	106329436	106329528
6	106325571	106325643
6	106325700	106325778
6	106180734	106180864
6	106325783	106325838
6	106204963	106205033
6	106316138	106316181
6	106191352	106191423
6	106325945	106326000
6	106285625	106285680
6	106325745	106325890
6	106247733	106247777
6	106212937	106213116
6	106335057	106335102
6	106301057	106301140
6	106335056	106335102
6	106182080	106182138
6	106338541	106338637
6	106291853	106292039
6	106273479	106273658
6	106290947	106291060
6	106294734	106294828
6	106282988	106283030
6	106324661	106324730
6	106281331	106281393
6	106324550	106324754
6	106304895	106305005
6	106239554	106239600
6	106230534	106230598
6	106252171	106252218
6	106216773	106216867
6	106189721	106189772
6	106225789	106225869
6	106262294	106262366
6	106325736	106325845
6	106329446	106329520
6	106209403	106209475
6	106227006	106227138
6	106179959	106180030
6	106271163	106271217
6	106326377	106326459
6	106320345	106320374
6	106326707	106326743
6	106308208	106308332
6	106202633	106202778
6	106198397	106198516
6	106182643	106182688
6	106190912	106190943
6	106240828	106240895
6	106253298	106253329
6	106305127	106305160
6	106260785	106260845
6	106340929	106341048
6	106338333	106338422
6	106314869	106314945
6	106275859	106275908
6	106295447	106295544
6	106326699	106326852
6	106182238	106182372
6	106266158	106266234
6	106325220	106325295
6	106263241	106263276
6	106200515	106200586
6	106296607	106296660
6	106219883	106219998
6	106231218	106231378
6	106224056	106224093
6	106278220	106278303
6	106333798	106333844
6	106217217	106217272
6	106261491	106261549
6	106319128	106319210
6	106299132	106299249
6	106329640	106329716
6	106237417	106237502
6	106195314	106195403
6	106202085	106202177
6	106297837	106298009
6	106334729	106334790
6	106295142	106295456
6	106295142	106295454
6	106188968	106189013
6	106207895	106208024
6	106293651	106293702
6	106335203	106335265
6	106206802	106206923
6	106185820	106185876
6	106283589	106283718
6	106282527	106282624
6	106216065	106216204
6	106237839	106237895
6	106324340	106324405
6	106257550	106257623
6	106205146	106205268
6	106325809	106325870
6	106313709	106313784
6	106311892	106311923
6	106296431	106296548
6	106322470	106322717
6	106218557	106218603
6	106235670	106235703
6	106335227	106335276
6	106298217	106298254
6	106290467	106290668
6	106253903	106253960
6	106262555	106262667
6	106243411	106243461
6	106227544	106227745
6	106218173	106218260
6	106312890	106313101
6	106335184	106335237
6	106225589	106225744
6	106310578	106310768
6	106227078	106227159
6	106262112	106262196
6	106340030	106340096
6	106329239	106329336
6	106280407	106280566
6	106306412	106306618
6	106280410	106280566
6	106230115	106230216
6	106309650	106309819
6	106309651	106309819
6	106327136	106327205
6	106309986	106310111
6	106212040	106212151
6	106226624	106226763
6	106271199	106271257
6	106316006	106316173
6	106328200	106328324
6	106214684	106214741
6	106307594	106307777
6	106323200	106323237
6	106260037	106260078
6	106316923	106317174
6	106220089	106220238
