CHR	Start	End
6	106283420	106283487
6	106325474	106325700
6	106325475	106325700
6	106338324	106338520
6	106301168	106301394
6	106202213	106202326
6	106288961	106289208
6	106282610	106282745
6	106325953	106326060
6	106325383	106325457
6	106180928	106181104
6	106310701	106310966
6	106247032	106247220
6	106325454	106325707
6	106268927	106268989
6	106338500	106338620
6	106262685	106262812
6	106234222	106234404
6	106275066	106275121
6	106213547	106213613
6	106214531	106214641
6	106212640	106212839
6	106216590	106216761
6	106320923	106320957
6	106254860	106254966
6	106280000	106280203
6	106251255	106251311
6	106197329	106197443
6	106323993	106324115
6	106283079	106283159
6	106337280	106337310
6	106331190	106331544
6	106218569	106218631
6	106318305	106318356
6	106245091	106245220
6	106186438	106186534
6	106271148	106271354
6	106301092	106301213
6	106180400	106180632
6	106272665	106272960
6	106301415	106301512
6	106218145	106218329
6	106314103	106314506
6	106248513	106248569
6	106199473	106199551
6	106300696	106300977
6	106209668	106209737
6	106283631	106283747
6	106301425	106301503
6	106285904	106285982
6	106187723	106187768
6	106294242	106294351
6	106275442	106275855
6	106222260	106222311
6	106231858	106231931
6	106226430	106226517
6	106181856	106182109
6	106252328	106252439
6	106333577	106333659
6	106252700	106252893
6	106325474	106325754
6	106216065	106216145
6	106251250	106251480
6	106238469	106238641
6	106221897	106221976
6	106272782	106272888
6	106289359	106289424
6	106221138	106221322
6	106262789	106262848
6	106294366	106294602
6	106256008	106256138
6	106275056	106275188
6	106269436	106269793
6	106308051	106308217
6	106323887	106323992
6	106257939	106258018
6	106218273	106218568
6	106224070	106224122
6	106197654	106197857
6	106294791	106294976
6	106195110	106195235
6	106198868	106199067
6	106264934	106265085
6	106283240	106283438
6	106277977	106278030
6	106207899	106208219
6	106328777	106328931
6	106248436	106248506
6	106320512	106320699
6	106307606	106307691
6	106333593	106333714
6	106185136	106185483
6	106216155	106216348
6	106330763	106330897
6	106325479	106325781
6	106305117	106305251
6	106218281	106218467
6	106268535	106268608
6	106309371	106309429
6	106220313	106220434
6	106331158	106331227
6	106227564	106227671
6	106181245	106181313
6	106281781	106281852
6	106195857	106196281
6	106268662	106268751
6	106216809	106217038
6	106336757	106336939
6	106215971	106216074
6	106336756	106336939
6	106180763	106180873
6	106246167	106246310
6	106261826	106262139
6	106185223	106185284
6	106282816	106282898
6	106284464	106284562
6	106315341	106315622
6	106277197	106277260
6	106320554	106320622
6	106325090	106325187
6	106340644	106340676
6	106310142	106310218
6	106310141	106310218
6	106271463	106271562
6	106287812	106287858
6	106261942	106261974
6	106334241	106334299
6	106187666	106187828
6	106249712	106249814
6	106316359	106316433
6	106219724	106219882
6	106203299	106203346
6	106325368	106325407
6	106336038	106336313
6	106244029	106244125
6	106282377	106282454
6	106251919	106252097
6	106206572	106206689
6	106213065	106213206
