CHR	Start	End
6	106275771	106275953
6	106232868	106232937
6	106304587	106304752
6	106242397	106242454
6	106320751	106320804
6	106325452	106325712
6	106339856	106339964
6	106298679	106298856
6	106328928	106329031
6	106305622	106305815
6	106316293	106316359
6	106202460	106202501
6	106181920	106182006
6	106179968	106180101
6	106263516	106263754
6	106325453	106325712
6	106180339	106180419
6	106289067	106289135
6	106325616	106325747
6	106188615	106188679
6	106325890	106325941
6	106234435	106234497
6	106332960	106333015
6	106243698	106243997
6	106326008	106326271
6	106285951	106286024
6	106299582	106299713
6	106290743	106290780
6	106257433	106257526
6	106290733	106290789
6	106292063	106292128
6	106207688	106207751
6	106206183	106206300
6	106340858	106340924
6	106323337	106323675
6	106303692	106303784
6	106299543	106299671
6	106313441	106313505
6	106251312	106251371
6	106284401	106284461
6	106179910	106180024
6	106227357	106227470
6	106281026	106281222
6	106242303	106242378
6	106331325	106331447
6	106316701	106316835
6	106338076	106338140
6	106224445	106224720
6	106215808	106215986
6	106336777	106336846
6	106265258	106265339
6	106274243	106274367
6	106337875	106338060
6	106320751	106320779
6	106219172	106219297
6	106324053	106324132
6	106308174	106308395
6	106259976	106260119
6	106259975	106260119
6	106311501	106311611
6	106263400	106263463
6	106250317	106250553
6	106313250	106313329
6	106270333	106270420
6	106181813	106182138
6	106259042	106259109
6	106330944	106330997
6	106325731	106325769
6	106326369	106326510
6	106275064	106275146
6	106280316	106280441
6	106250071	106250205
6	106248904	106248980
6	106232150	106232285
6	106301444	106301504
6	106182171	106182407
6	106301673	106301746
6	106296946	106297060
6	106312852	106312924
6	106298075	106298259
6	106298076	106298259
6	106316183	106316231
6	106246677	106246801
6	106246678	106246801
6	106194569	106194696
6	106236876	106236931
6	106241970	106242059
6	106332649	106332928
6	106284649	106284776
6	106285026	106285058
6	106279717	106279783
6	106180359	106180425
6	106304592	106304649
6	106297946	106298098
6	106340450	106340536
6	106339229	106339300
6	106200829	106200907
6	106245120	106245168
6	106321599	106321684
6	106190361	106190413
6	106236071	106236136
6	106297588	106297666
6	106275855	106275898
6	106187544	106187568
6	106205821	106205847
6	106210070	106210163
6	106291247	106291320
6	106257289	106257498
6	106182354	106182888
6	106214994	106215060
6	106208606	106208803
6	106316605	106316668
6	106281966	106282137
6	106260865	106260919
6	106308952	106309038
6	106307365	106307475
6	106257142	106257217
6	106247648	106247697
6	106196359	106196687
6	106282646	106282888
6	106221953	106221984
6	106340272	106340326
6	106189332	106189413
6	106243998	106244030
6	106261840	106262134
6	106235510	106235563
6	106202726	106202809
6	106309654	106309726
6	106230452	106230581
6	106245547	106245611
6	106227189	106227266
6	106211593	106211976
6	106320603	106320664
6	106194383	106194444
6	106204880	106204927
6	106202800	106203154
6	106189330	106189413
6	106319367	106319412
6	106224124	106224433
6	106179930	106179985
6	106298103	106298128
6	106209271	106209302
6	106304044	106304096
6	106280730	106280823
6	106269488	106269599
6	106325767	106325836
6	106340949	106341100
6	106232490	106232566
6	106250190	106250225
6	106265850	106265885
6	106207439	106207531
6	106316916	106316937
6	106211473	106211547
6	106278876	106278906
6	106277785	106277905
6	106226629	106226776
6	106324909	106325178
6	106256733	106256840
6	106304601	106304983
6	106228583	106228661
6	106257163	106257336
6	106292051	106292122
6	106323509	106323874
6	106280580	106280668
6	106180721	106180805
6	106209100	106209152
6	106326545	106326599
6	106302293	106302411
6	106238777	106238927
6	106284910	106285205
6	106277013	106277097
6	106192722	106192781
6	106192722	106192782
6	106246246	106246310
6	106271438	106271525
6	106283538	106283754
6	106233930	106234112
6	106326394	106326459
6	106255795	106255847
6	106278986	106279297
6	106270528	106270631
6	106324538	106324636
6	106287121	106287164
6	106183822	106183877
6	106264060	106264199
6	106240633	106241090
6	106195098	106195329
6	106264256	106264681
6	106309990	106310135
6	106219638	106219704
6	106325377	106325403
6	106311226	106311408
6	106257935	106258029
6	106296235	106296396
6	106221737	106221944
6	106199361	106199409
6	106207033	106207119
6	106284619	106284689
6	106316034	106316072
6	106224849	106224954
6	106307578	106307700
6	106305451	106305564
6	106190163	106190227
6	106205355	106205410
6	106243644	106243769
6	106228888	106229056
6	106212097	106212308
6	106291880	106292013
6	106277737	106277800
6	106200125	106200300
6	106315819	106315885
6	106336516	106336692
6	106219249	106219328
6	106301720	106301793
6	106281331	106281458
6	106330014	106330142
