CHR	Start	End
6	106325341	106325510
6	106291035	106291076
6	106195207	106195361
6	106277198	106277270
6	106213793	106213939
6	106275370	106275475
6	106338598	106338768
6	106288448	106288585
6	106340569	106340783
6	106260607	106260774
6	106180103	106180184
6	106324430	106324489
6	106196111	106196395
6	106227912	106228161
6	106283546	106283639
6	106246935	106247070
6	106243723	106243769
6	106234173	106234327
6	106284941	106284995
6	106258645	106258774
6	106281276	106281499
6	106212300	106212627
6	106325542	106325867
6	106307811	106308057
6	106254807	106254878
6	106323883	106324070
6	106210966	106211263
6	106199000	106199066
6	106261032	106261102
6	106251360	106251440
6	106235394	106235510
6	106295774	106295911
6	106339121	106339230
6	106337059	106337469
6	106300310	106300455
6	106243610	106243696
6	106325658	106325705
6	106339275	106339349
6	106292390	106292472
6	106198104	106198240
6	106187288	106187474
6	106208332	106208418
6	106256281	106256329
6	106300089	106300219
6	106329852	106330131
6	106323023	106323152
6	106247283	106247464
6	106247152	106247219
6	106216630	106216714
6	106180445	106180545
6	106291035	106291140
6	106192651	106192723
6	106288472	106288647
6	106306689	106306755
6	106306518	106306674
6	106189061	106189237
6	106264452	106264507
6	106314344	106314514
6	106315034	106315186
6	106246740	106246821
6	106226721	106227168
6	106262195	106262283
6	106329257	106329315
6	106298120	106298174
6	106253201	106253468
6	106340281	106340372
6	106248433	106248510
6	106229289	106229423
6	106337592	106337649
6	106237816	106237904
6	106198543	106198666
6	106323354	106323428
6	106293598	106293666
6	106338818	106338896
6	106211455	106211597
6	106331935	106332279
6	106231436	106231640
6	106314432	106314651
6	106189168	106189269
6	106255160	106255249
6	106249693	106249997
6	106261504	106261540
6	106244029	106244123
6	106261569	106261692
6	106191436	106191838
6	106219809	106219989
6	106268841	106269336
6	106241981	106242045
6	106280344	106280369
6	106327460	106327830
6	106186274	106186558
6	106226376	106226629
6	106316107	106316228
6	106263244	106263327
6	106223473	106223609
6	106325468	106325568
6	106259772	106259960
6	106330922	106331003
6	106249862	106249999
6	106277387	106277455
6	106331065	106331331
6	106330055	106330248
6	106193453	106193598
6	106304675	106304752
6	106278767	106278806
6	106220111	106220402
6	106245499	106245627
6	106272818	106273248
6	106231101	106231137
6	106339677	106339737
6	106223846	106223955
6	106185575	106185795
6	106234180	106234278
6	106290143	106290211
6	106323347	106323472
6	106325395	106325550
6	106244121	106244213
6	106238584	106238655
6	106194369	106194740
6	106314662	106314745
6	106216055	106216134
6	106325443	106325622
6	106260956	106261177
6	106264549	106264661
6	106223840	106223955
6	106309145	106309238
6	106331680	106331763
6	106257191	106257388
6	106310498	106310691
6	106306546	106306624
6	106316657	106316853
6	106205803	106205953
6	106220805	106220907
6	106279800	106279938
6	106231627	106231863
6	106331766	106331853
6	106264251	106264349
6	106323998	106324070
6	106245522	106245607
6	106325716	106325867
6	106292553	106292832
6	106288837	106288920
6	106285425	106285651
6	106183684	106183812
6	106211733	106211766
6	106325636	106325743
6	106215375	106215537
6	106325622	106325701
6	106206581	106206686
6	106219307	106219621
6	106293103	106293203
6	106212777	106212845
6	106281542	106281728
6	106294158	106294289
6	106182641	106182740
6	106257605	106257668
6	106272629	106272704
6	106193975	106194048
6	106330482	106330605
6	106322948	106323055
6	106201504	106201579
6	106259906	106260018
6	106306768	106306982
6	106195561	106195675
6	106259161	106259213
6	106325762	106325838
6	106233206	106233361
6	106323408	106323511
6	106290100	106290175
6	106326854	106327097
6	106218439	106218552
6	106315015	106315094
6	106241325	106241402
6	106208475	106208583
6	106227834	106227911
6	106262370	106262440
6	106208872	106208939
6	106316443	106316512
6	106298962	106299000
6	106314269	106314418
6	106292148	106292349
6	106195367	106195420
6	106266644	106266813
6	106286658	106286700
6	106317041	106317225
6	106335069	106335210
6	106271753	106271784
6	106335913	106336040
6	106192875	106192978
6	106318324	106318411
6	106237888	106237994
6	106267316	106267401
6	106221317	106221347
6	106277626	106277761
6	106325784	106325855
6	106325638	106325705
6	106316107	106316200
6	106229035	106229115
6	106215412	106215591
6	106266057	106266214
6	106309322	106309429
6	106227287	106227361
6	106317814	106317924
6	106297370	106297439
6	106322733	106323051
6	106339734	106339951
6	106201802	106201914
6	106254378	106254628
6	106285671	106285773
6	106339689	106339798
6	106292364	106292497
6	106245680	106245858
6	106262563	106262700
6	106210971	106211118
6	106229798	106229875
6	106278073	106278161
6	106224625	106224700
6	106314439	106314518
6	106290161	106290393
6	106227924	106227994
6	106258256	106258451
6	106323310	106323356
6	106309322	106309427
6	106330515	106330787
6	106266504	106266640
6	106216679	106216761
6	106230279	106230381
6	106286395	106286543
6	106296244	106296459
6	106322186	106322272
6	106251767	106251838
6	106180960	106181157
6	106296602	106296717
6	106207753	106208058
6	106217738	106218067
6	106189028	106189150
6	106251668	106251814
6	106224158	106224344
6	106325689	106325816
6	106229107	106229505
6	106306340	106306548
6	106299294	106299513
6	106305345	106305450
6	106272703	106272774
6	106183526	106183598
6	106286485	106286579
6	106305461	106305674
6	106339149	106339297
6	106181049	106181128
6	106261360	106261428
6	106207013	106207121
6	106255232	106255462
6	106268239	106268351
6	106330308	106330380
6	106279475	106279636
6	106330428	106330652
6	106188564	106188685
6	106206947	106207198
6	106273816	106274072
6	106324582	106324662
6	106220830	106220989
6	106293628	106293699
6	106293072	106293235
6	106190729	106190868
6	106271518	106271607
6	106324763	106324920
6	106200093	106200246
6	106327079	106327322
6	106325344	106325413
6	106232769	106232835
6	106302299	106302464
6	106320662	106320804
6	106331817	106331934
6	106251919	106252054
6	106327063	106327172
6	106191322	106191362
6	106244709	106244816
6	106325284	106325348
6	106325578	106325841
6	106321983	106322051
6	106324430	106324496
6	106253780	106253850
6	106277210	106277278
6	106192979	106193145
6	106332905	106332991
6	106286699	106286770
6	106244433	106244758
6	106238599	106238696
6	106294149	106294206
6	106273740	106273809
6	106231277	106231382
6	106332602	106332707
6	106265528	106265616
6	106305021	106305158
6	106292098	106292227
6	106260640	106260715
6	106236618	106236699
6	106209241	106209435
6	106195100	106195220
6	106306498	106306592
6	106280510	106280594
6	106219182	106219286
6	106325622	106325689
6	106221728	106221775
6	106293341	106293420
6	106262211	106262290
6	106233961	106234128
6	106319483	106319754
6	106262519	106262855
6	106206065	106206167
6	106312159	106312279
6	106235201	106235287
6	106201845	106201976
6	106189249	106189582
6	106302147	106302263
6	106340709	106340782
6	106333444	106333556
6	106308267	106308326
6	106242253	106242695
6	106325917	106326093
6	106299601	106299669
6	106271061	106271097
6	106294454	106294602
6	106314144	106314185
6	106195236	106195373
6	106340517	106340909
6	106280112	106280165
6	106302147	106302235
6	106248113	106248246
6	106292104	106292208
6	106325391	106325434
6	106205145	106205365
6	106275075	106275213
6	106301968	106302109
6	106314963	106314995
6	106301203	106301305
6	106312630	106312677
6	106245832	106245868
6	106237598	106237626
6	106227834	106227959
6	106322826	106322902
6	106215733	106215811
