CHR	Start	End
6	106231626	106231762
6	106274248	106274377
6	106241982	106242126
6	106224120	106224211
6	106316991	106317083
6	106225694	106225914
6	106208860	106209045
6	106248116	106248152
6	106322864	106322913
6	106275816	106275891
6	106231208	106231240
6	106238657	106238697
6	106196508	106196677
6	106206860	106206910
6	106337903	106337992
6	106249873	106250001
6	106205142	106205220
6	106304849	106304917
6	106272149	106272179
6	106180788	106180856
6	106325867	106325915
6	106263384	106263481
6	106330335	106330544
6	106225074	106225170
6	106325436	106325648
6	106247445	106247527
6	106183905	106183991
6	106217593	106217617
6	106263171	106263255
6	106279280	106279354
6	106325656	106325827
6	106332827	106332903
6	106254779	106254893
6	106300310	106300535
6	106325383	106325424
6	106216873	106216927
6	106243473	106243523
6	106235125	106235163
6	106337206	106337310
6	106184903	106184972
6	106239846	106239908
6	106307679	106307776
6	106322585	106322719
6	106206422	106206500
6	106324211	106324456
6	106222770	106222805
6	106326008	106326063
6	106298986	106299239
6	106245053	106245172
6	106332122	106332280
6	106296027	106296082
6	106325527	106325705
6	106334649	106334715
6	106333664	106333779
6	106229243	106229314
6	106193746	106193814
6	106208686	106208709
6	106239746	106239927
6	106259077	106259110
6	106325556	106325633
6	106330963	106331025
6	106232817	106232881
6	106217620	106217719
6	106236505	106236551
6	106325736	106325792
6	106268095	106268145
6	106219751	106219816
6	106325794	106325855
6	106191419	106191703
6	106197004	106197083
6	106339986	106340032
6	106325725	106325768
6	106243138	106243201
6	106243944	106243993
6	106300824	106301031
6	106337383	106337516
6	106228966	106229232
6	106305102	106305168
6	106263160	106263224
6	106325650	106325705
6	106229320	106229574
6	106250073	106250160
6	106232767	106232869
6	106325710	106325874
6	106249496	106249532
6	106281495	106281549
6	106266620	106266989
6	106220172	106220263
6	106325706	106325881
6	106273590	106273856
6	106325677	106325745
6	106207589	106207712
6	106249125	106249171
6	106193920	106194048
6	106268682	106268864
6	106256977	106257093
6	106337820	106337965
6	106337819	106337965
6	106251017	106251102
6	106323715	106323868
6	106240971	106241056
6	106335360	106335511
6	106211208	106211468
6	106286049	106286149
6	106227468	106227655
6	106242178	106242282
6	106189574	106189607
6	106214380	106214723
6	106331218	106331352
6	106229314	106229369
6	106249696	106249767
6	106241037	106241110
6	106216790	106216824
6	106325620	106325688
6	106325391	106325705
6	106278012	106278069
6	106325537	106325762
6	106338117	106338191
6	106325789	106325843
6	106325450	106325522
6	106269097	106269168
6	106267026	106267087
6	106339497	106339551
6	106335810	106336015
6	106194971	106195351
6	106325932	106326081
6	106326251	106326371
6	106277973	106278047
6	106223684	106223745
6	106271697	106271760
6	106214811	106215079
6	106259462	106259557
6	106279888	106280094
6	106328977	106329063
6	106246256	106246404
6	106283480	106283538
6	106302839	106302880
6	106325903	106325959
6	106181035	106181251
6	106264141	106264253
6	106202871	106203037
6	106327527	106327645
6	106288770	106288880
6	106325731	106325836
6	106197264	106197403
6	106314007	106314064
6	106203290	106203335
6	106326669	106326739
6	106244453	106244724
6	106232991	106233043
6	106194691	106194846
6	106325705	106325994
6	106325745	106325900
6	106246589	106246703
6	106325346	106325560
6	106256614	106256735
6	106336896	106336978
6	106180120	106180191
6	106225677	106225750
6	106222042	106222166
6	106325684	106325803
6	106207004	106207093
6	106326645	106326687
6	106286584	106286831
6	106221944	106221989
6	106325339	106325541
6	106292041	106292142
6	106195712	106195959
6	106325783	106325889
6	106244550	106244618
6	106229047	106229107
6	106258865	106258912
6	106320650	106320729
6	106306782	106306857
6	106203727	106203784
6	106245452	106245516
6	106222071	106222168
6	106180376	106180610
6	106199207	106199400
6	106322998	106323044
6	106264435	106264531
6	106276079	106276230
6	106325760	106325865
6	106269696	106269728
6	106271884	106272120
6	106244592	106244810
6	106316919	106317009
6	106239438	106239619
6	106199013	106199051
6	106206598	106206721
6	106273744	106273892
6	106338498	106338732
6	106338497	106338732
6	106262120	106262151
6	106335194	106335246
6	106241695	106241812
6	106226072	106226137
6	106221252	106221426
6	106246169	106246226
6	106308742	106308899
6	106282171	106282276
6	106224515	106224612
6	106330032	106330097
6	106206707	106206842
6	106270525	106270593
6	106285579	106285654
6	106279754	106279809
6	106328152	106328376
6	106334720	106334782
6	106227368	106227424
6	106303535	106303568
6	106244769	106244825
6	106222583	106222682
6	106283579	106283657
6	106338615	106338726
6	106223518	106223593
6	106195348	106195400
6	106224549	106224580
6	106325786	106325918
6	106320883	106320991
6	106280021	106280099
6	106339053	106339233
6	106330229	106330291
6	106214314	106214348
6	106252044	106252099
6	106308749	106308788
6	106334080	106334150
6	106216830	106216943
6	106325968	106326179
6	106220238	106220643
6	106216665	106216777
6	106325634	106325707
6	106266214	106266382
6	106214316	106214359
6	106258266	106258338
6	106181473	106181600
6	106325783	106326063
6	106331260	106331513
6	106233433	106233530
6	106333930	106333976
6	106325652	106325705
6	106295449	106295543
6	106325423	106325531
6	106323384	106323430
6	106332104	106332505
6	106246566	106246652
6	106311293	106311369
6	106191292	106191339
6	106304102	106304221
6	106187240	106187294
6	106267083	106267118
6	106334149	106334206
6	106322149	106322216
6	106194042	106194108
6	106190278	106190496
6	106255044	106255240
6	106325287	106325632
6	106219402	106219621
6	106284119	106284183
6	106274965	106275090
6	106223429	106223485
6	106232811	106232883
6	106309298	106309421
6	106198502	106198566
6	106229721	106229870
6	106194661	106194976
6	106260085	106260119
6	106255974	106256068
6	106201240	106201504
6	106199386	106199624
6	106280099	106280233
6	106301852	106301938
6	106219719	106219857
6	106185517	106185568
6	106258419	106258490
6	106325413	106325448
6	106229757	106229894
6	106267437	106267529
6	106199290	106199346
6	106194757	106195026
6	106274417	106274517
6	106307220	106307310
6	106301994	106302077
6	106285982	106286145
6	106325759	106325836
6	106302797	106302893
6	106244434	106244550
6	106250997	106251041
6	106328467	106328638
6	106320497	106320672
6	106335257	106335340
6	106258419	106258751
6	106325391	106325634
6	106183344	106183577
6	106183344	106183578
6	106195312	106195417
6	106323303	106323356
6	106232341	106232516
6	106273035	106273185
6	106248671	106248808
6	106197343	106197528
6	106269020	106269137
6	106223873	106223909
6	106234313	106234400
6	106338905	106338944
6	106325614	106325724
6	106179959	106180030
6	106226882	106227001
6	106325816	106325860
6	106315948	106316009
6	106225188	106225221
6	106306360	106306414
6	106195588	106195784
6	106325533	106325705
6	106240007	106240056
6	106316127	106316202
6	106216829	106216933
6	106264899	106264998
6	106249162	106249209
6	106325385	106325662
6	106261721	106261811
6	106328431	106328602
6	106325485	106325733
6	106266231	106266505
6	106325634	106325715
6	106219858	106220051
6	106195324	106195368
6	106216215	106216379
6	106213723	106213756
6	106280160	106280268
6	106252912	106253029
6	106325862	106325927
6	106285752	106286113
6	106334953	106335432
6	106223518	106223602
6	106283423	106283490
6	106219426	106219544
6	106311076	106311139
6	106262967	106263036
6	106183620	106183730
6	106325777	106325883
6	106273370	106273630
6	106274426	106274546
6	106275732	106275771
6	106228060	106228147
6	106325852	106325888
6	106326452	106326514
6	106325991	106326113
6	106248906	106249032
6	106267803	106267962
6	106250997	106251187
6	106340853	106340906
6	106213184	106213425
6	106325742	106325775
6	106223667	106223861
6	106196193	106196396
6	106198788	106198838
6	106341008	106341113
6	106191529	106191646
6	106317242	106317408
6	106325388	106325471
6	106325735	106325857
6	106224703	106224974
6	106223429	106223502
6	106213487	106213615
6	106272960	106273165
6	106325752	106325769
6	106194741	106194795
6	106339245	106339431
6	106203766	106204048
6	106182171	106182387
6	106219416	106219481
6	106325568	106325912
6	106217771	106217856
6	106326876	106326940
6	106325650	106325714
6	106201717	106201787
6	106325648	106325841
6	106325448	106325505
6	106309371	106309632
6	106328848	106328940
6	106264418	106264576
6	106249649	106249719
6	106324984	106325188
6	106218280	106218449
6	106324983	106325188
6	106331215	106331269
6	106246617	106246665
6	106274117	106274220
6	106272732	106272986
6	106325563	106325789
6	106191340	106191469
6	106238678	106238869
6	106263274	106263353
6	106335286	106335322
6	106270400	106270475
6	106247740	106247828
6	106338108	106338201
6	106332806	106332858
6	106309952	106310002
6	106261405	106261511
6	106298158	106298254
6	106325589	106325638
6	106254813	106254907
6	106324402	106324590
6	106205092	106205125
6	106236343	106236453
6	106209834	106209902
6	106290371	106290483
6	106227430	106227518
6	106238850	106238950
6	106325774	106325864
6	106278683	106278911
6	106332815	106332866
6	106326111	106326386
6	106191074	106191279
6	106208245	106208352
6	106294696	106294806
6	106325560	106325660
6	106182068	106182154
6	106325809	106325869
6	106241967	106242073
6	106214285	106214316
6	106325844	106325899
6	106335197	106335295
6	106200209	106200244
6	106180715	106180785
6	106204992	106205226
6	106325648	106325705
6	106325595	106325624
6	106271884	106271942
6	106301008	106301083
6	106249130	106249203
6	106293108	106293183
6	106264970	106265090
6	106198818	106199014
6	106339795	106339847
6	106191929	106191996
6	106302558	106302714
6	106326981	106327108
6	106322162	106322271
6	106335251	106335344
6	106290423	106290517
6	106236294	106236373
6	106271213	106271354
6	106222553	106222798
6	106325447	106325624
6	106268945	106268996
6	106325307	106325705
6	106288503	106288630
6	106264499	106264629
6	106326222	106326342
6	106278062	106278144
6	106253943	106253971
6	106204012	106204046
6	106221672	106221939
6	106298664	106299016
6	106181321	106181405
