CHR	Start	End
6	106335267	106335636
6	106335268	106335636
6	106317072	106317175
6	106278779	106278897
6	106203713	106203779
6	106262380	106262430
6	106296505	106296569
6	106232471	106232534
6	106293937	106294286
6	106187145	106187285
6	106323326	106323359
6	106225924	106226128
6	106324574	106324960
6	106298686	106298718
6	106301810	106301861
6	106185026	106185304
6	106284320	106284575
6	106284320	106284576
6	106250865	106250906
6	106262723	106262849
6	106307586	106307739
6	106245056	106245119
6	106202691	106202953
6	106279186	106279307
6	106283748	106283816
6	106325783	106325875
6	106247774	106247997
6	106212876	106212928
6	106273168	106273299
6	106312860	106312995
6	106184313	106184366
6	106271206	106271272
6	106300319	106300491
6	106308420	106308610
6	106223201	106223263
6	106241323	106241415
6	106282730	106282816
6	106286952	106287003
6	106290164	106290232
6	106324055	106324142
6	106197737	106197885
6	106300462	106300584
6	106239726	106239927
6	106273319	106273397
6	106278765	106278847
6	106262794	106262858
6	106327607	106327666
6	106218441	106218646
6	106245617	106245664
6	106258192	106258244
6	106266584	106266727
6	106242508	106242653
6	106249318	106249540
6	106216873	106217221
6	106325450	106325742
6	106180550	106180814
6	106305689	106305764
6	106272247	106272319
6	106307587	106307759
6	106202852	106202965
6	106216491	106216540
6	106202414	106202585
6	106289208	106289319
6	106325662	106325710
6	106325774	106325870
6	106268213	106268333
6	106193810	106194127
6	106325430	106325516
6	106219676	106219724
6	106214671	106214793
6	106325369	106325433
6	106199573	106199690
6	106323612	106323645
6	106209575	106209676
6	106265267	106265315
6	106298170	106298260
6	106294816	106294961
6	106309913	106310002
6	106213757	106213873
6	106314917	106315033
6	106319260	106319318
6	106196781	106196837
6	106325733	106325792
6	106300713	106300781
6	106237772	106237887
6	106227362	106227415
6	106210486	106210573
6	106279457	106279603
6	106217765	106217948
6	106304107	106304226
6	106325656	106325849
6	106331978	106332128
6	106318596	106318729
6	106208060	106208433
6	106228580	106228644
6	106210077	106210130
6	106235077	106235203
6	106270461	106270652
6	106228331	106228433
6	106220788	106220827
6	106249628	106249830
6	106291656	106291710
6	106268783	106268845
6	106203499	106203670
6	106224037	106224270
6	106278081	106278182
6	106195105	106195252
6	106195345	106195732
6	106187647	106187705
6	106325509	106325631
6	106284972	106285077
6	106331074	106331240
6	106214219	106214493
6	106231419	106231768
6	106244169	106244211
6	106254779	106254855
6	106229042	106229279
6	106271163	106271326
6	106290534	106290615
6	106230280	106230363
6	106273527	106273595
6	106253875	106254022
6	106220858	106220928
6	106311067	106311159
6	106241056	106241109
6	106266796	106266857
6	106243052	106243116
6	106325622	106325705
6	106338186	106338242
6	106261371	106261462
6	106329347	106329547
6	106263637	106263757
6	106186607	106186788
6	106268681	106268842
6	106244692	106244754
6	106238514	106238574
6	106251948	106252106
6	106282835	106283199
6	106282834	106283200
6	106187952	106188019
6	106335848	106336016
6	106225854	106226046
6	106245663	106245709
6	106264544	106264684
6	106292994	106293102
6	106228132	106228314
6	106335138	106335190
6	106269850	106269898
6	106325647	106325860
6	106332424	106332508
