CHR	Start	End
6	106203159	106203260
6	106270985	106271056
6	106325642	106325764
6	106213870	106213931
6	106243960	106244017
6	106240290	106240544
6	106180936	106181049
6	106326222	106326491
6	106202651	106202831
6	106306195	106306240
6	106206994	106207068
6	106338980	106339015
6	106329583	106329644
6	106226357	106226421
6	106253541	106253635
6	106325872	106326214
6	106220705	106220869
6	106340636	106340841
6	106337860	106337965
6	106325860	106325919
6	106247894	106247964
6	106250858	106251043
6	106273257	106273317
6	106194516	106194751
6	106334197	106334476
6	106275810	106275887
6	106212432	106212526
6	106260637	106260840
6	106269271	106269383
6	106325363	106325557
6	106181313	106181407
6	106243613	106243784
6	106209750	106209819
6	106208679	106208875
6	106270690	106270752
6	106199958	106200101
6	106282899	106282947
6	106288865	106289086
6	106279941	106279990
6	106269186	106269232
6	106325168	106325392
6	106307935	106308035
6	106325445	106325745
6	106325700	106325854
6	106207697	106207756
6	106211743	106211797
6	106299679	106299997
6	106340950	106341003
6	106241992	106242050
6	106269816	106270086
6	106264697	106264787
6	106257552	106257627
6	106241695	106241795
6	106197727	106197827
6	106195271	106195366
6	106207819	106207880
6	106327927	106327988
6	106249414	106249482
6	106217595	106217814
6	106325862	106325987
6	106235790	106235845
6	106249666	106249772
6	106262414	106262550
6	106239594	106239659
6	106245517	106245599
6	106325565	106325634
6	106221022	106221087
6	106339378	106339458
6	106195112	106195237
6	106325705	106325858
6	106230278	106230586
6	106311973	106312043
6	106321663	106321724
6	106325278	106325482
6	106238088	106238142
6	106325781	106325837
6	106252540	106252573
6	106181338	106181453
6	106325623	106325769
6	106242261	106242314
6	106335609	106335675
6	106195076	106195133
6	106325556	106325657
6	106220705	106220870
6	106241631	106241832
6	106339458	106339551
6	106293201	106293264
6	106280588	106280659
6	106272211	106272424
6	106197886	106197939
6	106260078	106260178
6	106325322	106325659
6	106186623	106187073
6	106325572	106325700
6	106326526	106326707
6	106300881	106301168
6	106225182	106225246
6	106279253	106279430
6	106268982	106269023
6	106269756	106269809
6	106340796	106340977
6	106263151	106263277
6	106220731	106220869
6	106258805	106259038
6	106326666	106326711
6	106325642	106325767
6	106247885	106248082
6	106224523	106224579
6	106325762	106325867
6	106194622	106194791
6	106298259	106298320
6	106234493	106234566
6	106194931	106195035
6	106242255	106242395
6	106294225	106294342
6	106195183	106195246
6	106280150	106280214
6	106241022	106241131
6	106247854	106248028
6	106188053	106188129
6	106323584	106323739
6	106267383	106267463
6	106180247	106180456
6	106227143	106227183
6	106304853	106305014
6	106262804	106263029
6	106190419	106190485
6	106300385	106300466
6	106336460	106336560
6	106227366	106227474
6	106278846	106279029
6	106289902	106290090
6	106271734	106271829
6	106339996	106340073
6	106222527	106222604
6	106195716	106195771
6	106195100	106195401
6	106200270	106200382
6	106336699	106336863
6	106229324	106229704
6	106221322	106221355
6	106244741	106244837
6	106239960	106240059
6	106202043	106202091
6	106333610	106333670
6	106186885	106186940
6	106213548	106213671
6	106207795	106207872
6	106234698	106234854
6	106279255	106279430
6	106325570	106325705
6	106195132	106195226
6	106189008	106189136
6	106262868	106262934
6	106325568	106325629
6	106194935	106195028
6	106247504	106247569
6	106186840	106186985
6	106274996	106275026
6	106326259	106326459
6	106288556	106288664
6	106311350	106311453
6	106325639	106325864
6	106331792	106331882
6	106323359	106323596
6	106325837	106325889
6	106325563	106325595
6	106195229	106195433
6	106220650	106220751
6	106309327	106309504
6	106307978	106308078
6	106325231	106325519
6	106208491	106208573
6	106182572	106182668
6	106325676	106325784
6	106234775	106234898
6	106293498	106293531
6	106207710	106207745
6	106325774	106325871
6	106293628	106293687
6	106243383	106243474
6	106325150	106325391
6	106322114	106322204
6	106180329	106180375
6	106325180	106325568
6	106325499	106325560
6	106193185	106193302
6	106325509	106325782
6	106241028	106241180
6	106339467	106339575
6	106207219	106207379
6	106282877	106282933
6	106246415	106246569
6	106240093	106240147
6	106181422	106181543
6	106231812	106231867
6	106258895	106258980
6	106217221	106217531
6	106322802	106322880
6	106298483	106298524
6	106206981	106207085
6	106293651	106293903
6	106229855	106230076
6	106196449	106196553
6	106207166	106207219
6	106313325	106313367
6	106190269	106190304
6	106265261	106265396
6	106226535	106226735
6	106271593	106271979
6	106220931	106220993
6	106339265	106339320
6	106195251	106195368
6	106299134	106299222
6	106244773	106244885
6	106325421	106325497
6	106325616	106325783
6	106230669	106230893
6	106335616	106335689
6	106324816	106324951
6	106234839	106234955
6	106340787	106341132
6	106246418	106246478
6	106314977	106315024
6	106328332	106328378
6	106219215	106219426
6	106204082	106204178
6	106281280	106281337
6	106194942	106195050
6	106226384	106226518
6	106183032	106183130
6	106192471	106192526
6	106244275	106244358
6	106182154	106182289
6	106274928	106275137
6	106323079	106323164
6	106335162	106335276
6	106251692	106251856
6	106220843	106220907
6	106316485	106316554
6	106306316	106306376
6	106273212	106273313
6	106234432	106234775
6	106255156	106255224
6	106247554	106247744
6	106285729	106285856
6	106220880	106220999
6	106325770	106325788
6	106292988	106293096
6	106207354	106207430
6	106220903	106221032
6	106228725	106228888
