CHR	Start	End
6	106330906	106331027
6	106241028	106241101
6	106204565	106204630
6	106339478	106339560
6	106186068	106186198
6	106284206	106284322
6	106325661	106325869
6	106308709	106308812
6	106263691	106263766
6	106273246	106273371
6	106273310	106273402
6	106273527	106273713
6	106325769	106325853
6	106325453	106325541
6	106325559	106325638
6	106339556	106340006
6	106304359	106304477
6	106296659	106296702
6	106228101	106228166
6	106234488	106234564
6	106248513	106248553
6	106180851	106180911
6	106190727	106191023
6	106325474	106325677
6	106273426	106273517
6	106325046	106325243
6	106246550	106246638
6	106284868	106284947
6	106271075	106271145
6	106325696	106325744
6	106194837	106194953
6	106335313	106335431
6	106325617	106325714
6	106250714	106251154
6	106195421	106195455
6	106325627	106325746
6	106332095	106332190
6	106325513	106325634
6	106325178	106325301
6	106211977	106212040
6	106179903	106179968
6	106280879	106281059
6	106195228	106195357
6	106224197	106224269
6	106182449	106182670
6	106325188	106325474
6	106266005	106266167
6	106335311	106335431
6	106258176	106258333
6	106263343	106263381
6	106190921	106190970
6	106326876	106327115
6	106303466	106303535
6	106283991	106284120
6	106295306	106295535
6	106284402	106284497
6	106325422	106325662
6	106221504	106221578
6	106214549	106214674
6	106196005	106196074
6	106304512	106304605
6	106245032	106245140
6	106244917	106245329
6	106215074	106215125
6	106243785	106243903
6	106338282	106338360
6	106189413	106189592
6	106300712	106300780
6	106325999	106326123
6	106321637	106321694
6	106196827	106197030
6	106309906	106309958
6	106246316	106246489
6	106186174	106186263
6	106325752	106326064
6	106325752	106326063
6	106325625	106325686
6	106305339	106305390
6	106325132	106325445
6	106325132	106325447
6	106325443	106325783
6	106272959	106273194
6	106303443	106303542
6	106258628	106259053
6	106194586	106194686
6	106339490	106339637
6	106209906	106209983
6	106325352	106325461
6	106308119	106308211
6	106300777	106301146
6	106339447	106339545
6	106220176	106220266
6	106325724	106325846
6	106181799	106181967
6	106186123	106186173
6	106207219	106207302
6	106220779	106220863
6	106245983	106246043
6	106301862	106301914
6	106205278	106205383
6	106335970	106336099
6	106188153	106188365
6	106188154	106188365
6	106329593	106329667
6	106221453	106221570
6	106335228	106335290
6	106220582	106220854
6	106325625	106325709
6	106325715	106325861
6	106230366	106230493
6	106275645	106275728
6	106299128	106299289
6	106232720	106232776
6	106325261	106325346
6	106292225	106292380
6	106200822	106200865
6	106206076	106206112
6	106196822	106197078
6	106291979	106292171
6	106235993	106236027
6	106195127	106195185
6	106325455	106325560
6	106246018	106246052
6	106194978	106195054
6	106189792	106189852
6	106246245	106246363
6	106325774	106325879
6	106223524	106223589
6	106195724	106195766
6	106324115	106324177
6	106325955	106326111
6	106281435	106281534
6	106265566	106265656
6	106247042	106247100
6	106195221	106195403
6	106208877	106209034
6	106206625	106207024
6	106325518	106325889
6	106247938	106248036
6	106262644	106262691
6	106331069	106331190
6	106337414	106337510
6	106253367	106253489
6	106245048	106245118
6	106258725	106258815
6	106244615	106245065
6	106189922	106190032
6	106325634	106325700
6	106324403	106324836
6	106283051	106283090
6	106335281	106335334
6	106212639	106212682
6	106325379	106325513
6	106318184	106318276
6	106313271	106313345
6	106251364	106251482
6	106325879	106326087
6	106201441	106201529
6	106183219	106183423
6	106195727	106195855
6	106323308	106323416
6	106269935	106269981
6	106195393	106195483
6	106186615	106186838
6	106207214	106207290
6	106212177	106212368
6	106315996	106316066
6	106208337	106208513
6	106184168	106184329
6	106195109	106195196
6	106234000	106234110
6	106282125	106282522
6	106334778	106334911
6	106233804	106233847
6	106340915	106341025
6	106335728	106335805
6	106246593	106246716
6	106325173	106325215
6	106245159	106245245
6	106181129	106181323
6	106256396	106256516
6	106206457	106206588
6	106304467	106304513
6	106239047	106239123
6	106194683	106195083
6	106325505	106325768
6	106325762	106325876
6	106231630	106231673
6	106321278	106321410
6	106325178	106325527
6	106327502	106327577
6	106220577	106220715
6	106259100	106259137
6	106264964	106265082
6	106290781	106290893
6	106195343	106195734
6	106230095	106230131
6	106180366	106180412
6	106233007	106233083
6	106333417	106333485
6	106179846	106179917
6	106242922	106243044
6	106242923	106243044
6	106195153	106195259
6	106327370	106327443
6	106336469	106336578
6	106330504	106330662
6	106194275	106194601
6	106196699	106196988
6	106281274	106281359
6	106325357	106325731
6	106338463	106338497
6	106219627	106219709
6	106180644	106180715
6	106311798	106311916
6	106325723	106326056
6	106194940	106195147
6	106307084	106307163
6	106279858	106280265
6	106325539	106325595
6	106199049	106199124
6	106261000	106261063
6	106312467	106312660
6	106325472	106325736
6	106285450	106285714
6	106181346	106181416
6	106250290	106250371
6	106320540	106320600
6	106336637	106336851
6	106245551	106245637
6	106325811	106325879
6	106325733	106326015
6	106335168	106335276
6	106245017	106245065
6	106244985	106245078
6	106193586	106193698
6	106190153	106190446
6	106266055	106266221
6	106181282	106181351
6	106207189	106207340
6	106325163	106325371
6	106325383	106325454
6	106195871	106195973
6	106275535	106275702
6	106218430	106218495
6	106266016	106266116
6	106327649	106327829
6	106195155	106195317
6	106287957	106288032
6	106282158	106282228
6	106325597	106325682
6	106208529	106208771
6	106190439	106190587
6	106230310	106230364
6	106333982	106334082
6	106313916	106314038
6	106192867	106192964
6	106274416	106274508
6	106325656	106325857
6	106299208	106299452
6	106227892	106227934
6	106242969	106243094
6	106228751	106228826
6	106202920	106202989
6	106326055	106326146
6	106246422	106246819
6	106325698	106325752
6	106206867	106206953
6	106251950	106252034
6	106195098	106195186
6	106194735	106194859
6	106194735	106194860
6	106325670	106325879
6	106256538	106256578
6	106239946	106240140
6	106273078	106273490
6	106336372	106336432
6	106323585	106323727
6	106277007	106277353
6	106326046	106326196
6	106227262	106227473
6	106227262	106227474
6	106313129	106313180
6	106292015	106292093
6	106325731	106325822
6	106208016	106208070
6	106332002	106332105
6	106259617	106259723
6	106208110	106208335
6	106299310	106299406
6	106303782	106303887
6	106195880	106195970
6	106325770	106325843
6	106249665	106249806
6	106272459	106272638
6	106330103	106330379
6	106224380	106224509
6	106325769	106325893
6	106202375	106202709
6	106325458	106325522
6	106273318	106273395
6	106279606	106279660
6	106180477	106180787
6	106195149	106195226
6	106318837	106318965
6	106219973	106220152
6	106180231	106180348
6	106261085	106261183
6	106325629	106325852
6	106312104	106312406
6	106338089	106338154
6	106323012	106323142
6	106313480	106313592
6	106195016	106195132
6	106230443	106230851
6	106335012	106335096
6	106325836	106325907
6	106335155	106335207
6	106333420	106333505
6	106325527	106325610
6	106263098	106263374
6	106263097	106263374
6	106245321	106245385
6	106277790	106277840
6	106319050	106319121
6	106338831	106338929
6	106274365	106274572
6	106280031	106280310
6	106195765	106195855
6	106244747	106245153
6	106197659	106197964
6	106245131	106245230
6	106325764	106325869
6	106221552	106221649
6	106233814	106233903
6	106335327	106335386
6	106318754	106318820
6	106186444	106186491
6	106325559	106325633
6	106325527	106325767
6	106190774	106190867
6	106298250	106298344
6	106247089	106247146
6	106304749	106304827
6	106325528	106325606
6	106304859	106305172
6	106304858	106305172
6	106269519	106269591
6	106311798	106311872
6	106278461	106278525
6	106184803	106184883
6	106290942	106291190
6	106321029	106321342
6	106325778	106325860
6	106325779	106325860
6	106210694	106210873
6	106325707	106325889
6	106325377	106325476
6	106235607	106235683
6	106330832	106330916
6	106325625	106325714
6	106291370	106291439
6	106325427	106325624
6	106339617	106339683
6	106280255	106280420
6	106283480	106283696
6	106211519	106211585
6	106282975	106283037
6	106207514	106207785
6	106325150	106325188
6	106282631	106282824
6	106279457	106279615
6	106195110	106195314
6	106184064	106184366
6	106319028	106319069
6	106325338	106325441
6	106325769	106325845
6	106250307	106250617
6	106186894	106186996
6	106245612	106245787
6	106197602	106197649
6	106233039	106233097
6	106247332	106247395
6	106220615	106220733
6	106336192	106336349
6	106290362	106290652
6	106266285	106266366
6	106233227	106233326
6	106197575	106197675
6	106325346	106325473
6	106245053	106245120
6	106196466	106196521
6	106335260	106335540
6	106324955	106325075
6	106325774	106325845
6	106273769	106273908
6	106288080	106288204
6	106325627	106325754
6	106325561	106325671
6	106180304	106180472
6	106263979	106264099
6	106325634	106325759
6	106248226	106248504
6	106248226	106248503
6	106294780	106294830
6	106188512	106188583
6	106180705	106181005
6	106199268	106199346
6	106191569	106191669
6	106197710	106197952
6	106259056	106259126
6	106226619	106226712
6	106261681	106261976
6	106274499	106274565
6	106261094	106261269
6	106330807	106331040
6	106340587	106340717
6	106195141	106195296
6	106326241	106326500
6	106195265	106195403
6	106224975	106225083
6	106323787	106323899
6	106197013	106197271
6	106331856	106331923
6	106325786	106325852
6	106195127	106195300
6	106180702	106181049
6	106325705	106325806
6	106274302	106274426
6	106325173	106325448
6	106325174	106325448
6	106272374	106272459
6	106330146	106330243
6	106282626	106282814
6	106268317	106268388
6	106219398	106219567
6	106325504	106325627
6	106206302	106206500
6	106256398	106256451
6	106323478	106323901
6	106280224	106280319
6	106204853	106204930
6	106279121	106279340
6	106250755	106250980
6	106229029	106229213
6	106339505	106339631
6	106213771	106213941
6	106325474	106325717
6	106243398	106243465
6	106274231	106274363
6	106221053	106221229
6	106306631	106306674
6	106195012	106195119
6	106325462	106325706
6	106235950	106236013
6	106268173	106268285
6	106334662	106334724
6	106325469	106325515
6	106325278	106325510
6	106229678	106229728
6	106249747	106249952
6	106325648	106325913
6	106184824	106184912
6	106332828	106333001
6	106194945	106195010
6	106290368	106290417
6	106330730	106330813
6	106180353	106180477
6	106315805	106315885
6	106324679	106324920
6	106294139	106294213
6	106215939	106216030
6	106301866	106301945
6	106276567	106276667
6	106252107	106252149
6	106220574	106220734
6	106325390	106325622
6	106223128	106223483
6	106295594	106295859
6	106194955	106195117
6	106326700	106326806
6	106229722	106229983
6	106282674	106282815
6	106194954	106195117
6	106329368	106329747
6	106335104	106335237
6	106187671	106187723
6	106281720	106281880
6	106301814	106302004
6	106274837	106275013
6	106280814	106280945
6	106221599	106221659
6	106340818	106340944
6	106188300	106188365
6	106327003	106327066
6	106283564	106283616
6	106195120	106195253
6	106230785	106230930
6	106251466	106251634
6	106223887	106223960
6	106195455	106195573
6	106229142	106229477
6	106270406	106270466
6	106227133	106227216
6	106245612	106245709
6	106325648	106325862
6	106195314	106195373
6	106195179	106195245
6	106273670	106273967
6	106299981	106300059
6	106325338	106325398
6	106325648	106325849
6	106198599	106198644
6	106181401	106181467
6	106246319	106246418
6	106201658	106201726
6	106282546	106282816
6	106273027	106273097
6	106325731	106325859
6	106339495	106339573
6	106339496	106339573
6	106223254	106223519
6	106218733	106219057
6	106325150	106325442
6	106272283	106272670
6	106325371	106325425
6	106180065	106180199
6	106254028	106254191
6	106248356	106248551
6	106180609	106180767
6	106182171	106182248
6	106276972	106277193
6	106209575	106209621
6	106325563	106325695
6	106274407	106274502
6	106210198	106210307
6	106330797	106330901
6	106263374	106263449
6	106308723	106308801
6	106285757	106285862
6	106179925	106180003
6	106249532	106249753
6	106187829	106187886
6	106318982	106319056
6	106326325	106326477
6	106205478	106205659
6	106270021	106270138
6	106218484	106218646
6	106244615	106244687
6	106328730	106328836
6	106289257	106289454
6	106265646	106265849
6	106325133	106325437
6	106274414	106274580
6	106339485	106339560
6	106259945	106260119
6	106203942	106204074
6	106325692	106325892
6	106325650	106325715
6	106223191	106223478
6	106197013	106197064
6	106339448	106339800
6	106263448	106263699
6	106325235	106325347
6	106321218	106321351
6	106325787	106325874
6	106272952	106273194
6	106325635	106325856
6	106272471	106272541
6	106325558	106325900
6	106325733	106325914
6	106232303	106232416
6	106313250	106313363
6	106277583	106277682
6	106265292	106265618
6	106287450	106287573
6	106194340	106194683
6	106339229	106339308
6	106216590	106216621
6	106288025	106288207
6	106257686	106257906
6	106202230	106202327
