CHR	Start	End
6	106294154	106294234
6	106248551	106248692
6	106181444	106181762
6	106291234	106291273
6	106321692	106321794
6	106325904	106326095
6	106195100	106195155
6	106270743	106270818
6	106301804	106301861
6	106325616	106325862
6	106185614	106185681
6	106283940	106284320
6	106260769	106260835
6	106320863	106320963
6	106219724	106219843
6	106203016	106203092
6	106209233	106209332
6	106308216	106308304
6	106334617	106334709
6	106312494	106312658
6	106274172	106274360
6	106316945	106317051
6	106247627	106247811
6	106335907	106335999
6	106190463	106190649
6	106325895	106325947
6	106327294	106327346
6	106245761	106245848
6	106294988	106295082
6	106218199	106218346
6	106321976	106322051
6	106221594	106221640
6	106325007	106325307
6	106325178	106325452
6	106325428	106325522
6	106292035	106292364
6	106200809	106200892
6	106195245	106195324
6	106236589	106236777
6	106192933	106193099
6	106311066	106311253
6	106340220	106340279
6	106262694	106262791
6	106233255	106233321
6	106228767	106228849
6	106213930	106213974
6	106269095	106269163
6	106302015	106302094
6	106262130	106262287
6	106215516	106215577
6	106254811	106254868
6	106326928	106327002
6	106223320	106223378
6	106188003	106188046
6	106206583	106206637
6	106244424	106244490
6	106338349	106338451
6	106219604	106219707
6	106229485	106229583
6	106248663	106248750
6	106188103	106188310
6	106191303	106191370
6	106274066	106274129
6	106276692	106276764
6	106318668	106318741
6	106325710	106325768
6	106291344	106291435
6	106207212	106207284
6	106297202	106297342
6	106251308	106251338
6	106327166	106327241
6	106285982	106286036
6	106325693	106325745
6	106191582	106191646
6	106256467	106256637
6	106274368	106274587
6	106331390	106331513
6	106235497	106235563
6	106280210	106280319
6	106228468	106228564
6	106265241	106265327
6	106209100	106209173
6	106212548	106212594
6	106325435	106325773
6	106205303	106205477
6	106192534	106192647
6	106272719	106272814
6	106191069	106191225
6	106272873	106272955
6	106263337	106263394
6	106218549	106218682
6	106332516	106332769
6	106323057	106323148
6	106335292	106335431
6	106281296	106281346
6	106295257	106295332
6	106325448	106325573
6	106201292	106201378
6	106195366	106195678
6	106195009	106195139
6	106195177	106195245
6	106325775	106325902
6	106278071	106278177
6	106338740	106338905
6	106332104	106332351
6	106195724	106195797
6	106338156	106338326
6	106292986	106293329
6	106212937	106213052
6	106325634	106325724
6	106255731	106255784
6	106274763	106274822
6	106326530	106326620
6	106285554	106285634
6	106325946	106326000
6	106211125	106211262
6	106246626	106246703
6	106259746	106259836
6	106279239	106279323
6	106244116	106244416
6	106261596	106261722
6	106255281	106255356
6	106235546	106235759
6	106319544	106319623
6	106247813	106247872
6	106305250	106305362
6	106339490	106339566
6	106325241	106325460
6	106273802	106273892
6	106330687	106330756
6	106325522	106325568
6	106299702	106299794
6	106238363	106238453
6	106248451	106248682
6	106325147	106325178
6	106189702	106189772
6	106324890	106325188
6	106322629	106322809
6	106254997	106255191
6	106262218	106262337
6	106324997	106325203
6	106234243	106234470
6	106271675	106271979
6	106195046	106195102
6	106325515	106325579
6	106289524	106289592
6	106181803	106182074
6	106273211	106273274
6	106199213	106199290
6	106223567	106223662
6	106266172	106266274
6	106321512	106321689
6	106270265	106270421
6	106325972	106326265
6	106296727	106296780
6	106220454	106220556
6	106181843	106181927
6	106325595	106325693
6	106337976	106338043
6	106279859	106280016
6	106337975	106338167
6	106253280	106253328
6	106307779	106307927
6	106311883	106311913
6	106194688	106194757
6	106262012	106262102
6	106240970	106241045
6	106244952	106245034
6	106251968	106252046
6	106220341	106220454
6	106321722	106321804
6	106252058	106252143
6	106275749	106276016
6	106312229	106312340
6	106245709	106245836
6	106227796	106227932
6	106217997	106218051
6	106313914	106313992
6	106270527	106270642
6	106252501	106252605
6	106266539	106266674
6	106329955	106330023
6	106325584	106325862
6	106251076	106251140
6	106280040	106280187
6	106301137	106301320
6	106205790	106205950
6	106268491	106268719
6	106235897	106235945
6	106325358	106325460
6	106234242	106234348
6	106323429	106323499
6	106328572	106328648
6	106231929	106232051
6	106254957	106255044
6	106187262	106187416
6	106272443	106272516
6	106284383	106284459
6	106303962	106304060
6	106325475	106325622
6	106311649	106311764
6	106336737	106336939
6	106300590	106300706
6	106331736	106331893
6	106182884	106183010
6	106260860	106260988
6	106320680	106320751
6	106302109	106302170
6	106277429	106277516
6	106325284	106325348
6	106205431	106205491
6	106223670	106223785
6	106245074	106245118
6	106186369	106186481
6	106286699	106286771
6	106284224	106284329
6	106264439	106264510
6	106310812	106310889
6	106232830	106232960
6	106202298	106202371
6	106191765	106191882
6	106205135	106205181
6	106223452	106223525
6	106288555	106288632
6	106194687	106194754
6	106288812	106288935
6	106224389	106224505
6	106247614	106247709
6	106272576	106272758
6	106272638	106272954
6	106335202	106335548
6	106325379	106325783
6	106293618	106293765
6	106288120	106288192
6	106256467	106256580
6	106276452	106276678
