CHR	Start	End
6	106229801	106229884
6	106187015	106187063
6	106325731	106325862
6	106207224	106207616
6	106253215	106253282
6	106325500	106325602
6	106230414	106230518
6	106317104	106317224
6	106261491	106261691
6	106254054	106254226
6	106338937	106339015
6	106231638	106231708
6	106325641	106325713
6	106325622	106325705
6	106227311	106227528
6	106179925	106180338
6	106243993	106244171
6	106297633	106297863
6	106330255	106330318
6	106325783	106326214
6	106191342	106191708
6	106247681	106247783
6	106268223	106268418
6	106228874	106228985
6	106282546	106282646
6	106325705	106325862
6	106262564	106262694
6	106256862	106256976
6	106288188	106288220
6	106290371	106290441
6	106325443	106325534
6	106219666	106219737
6	106239717	106240144
6	106239716	106240144
6	106258655	106258815
6	106258654	106258815
6	106248747	106248837
6	106284707	106284877
6	106310927	106311231
6	106218972	106219379
6	106218970	106219379
6	106218971	106219379
6	106320423	106320812
6	106259974	106260078
6	106220865	106221236
6	106315029	106315122
6	106275910	106276270
6	106296480	106296885
6	106331381	106331748
6	106204086	106204216
6	106319407	106319545
6	106325898	106325956
6	106328827	106328900
6	106224655	106224844
6	106224656	106224844
6	106306338	106306528
6	106271136	106271194
6	106270984	106271206
6	106269717	106269790
6	106325154	106325472
6	106318590	106318983
6	106273802	106274216
6	106325768	106325852
6	106317100	106317323
6	106325581	106325694
6	106180153	106180211
6	106333557	106333598
6	106325544	106325788
6	106190274	106190446
6	106301095	106301167
6	106247986	106248047
6	106205161	106205381
6	106181730	106181782
6	106324454	106324676
6	106247740	106247964
6	106325527	106325754
6	106181017	106181149
6	106186613	106186975
6	106268137	106268344
6	106296322	106296710
6	106210908	106211015
6	106326188	106326335
6	106269589	106269896
6	106250461	106250731
6	106262527	106262667
6	106325464	106325662
6	106258273	106258454
6	106210353	106210487
6	106319649	106319792
6	106182012	106182263
6	106278859	106279065
6	106195239	106195433
6	106301451	106301596
6	106312117	106312214
6	106325414	106325593
6	106185032	106185104
6	106324487	106324620
6	106289359	106289526
6	106325698	106325777
6	106325759	106325883
6	106204007	106204138
6	106232767	106233015
6	106283677	106284087
6	106283676	106284087
6	106340707	106340862
6	106325516	106325568
6	106279291	106279585
6	106217510	106217874
6	106180090	106180137
6	106326602	106326709
6	106325456	106325773
6	106229647	106229833
6	106254130	106254577
6	106222808	106222945
6	106195335	106195777
6	106325657	106325860
6	106244690	106244886
6	106190274	106190447
6	106303798	106303868
6	106281492	106281682
6	106251966	106252077
6	106325560	106325741
6	106274113	106274247
6	106314813	106315000
6	106279235	106279317
6	106294893	106295097
6	106322371	106322560
6	106325551	106325710
6	106334985	106335097
6	106262639	106262768
6	106305315	106305711
6	106271089	106271354
6	106231554	106231726
6	106186903	106187191
6	106299781	106299928
6	106325821	106325860
6	106335892	106335984
6	106231821	106232104
6	106288949	106289092
6	106325609	106325720
6	106191244	106191565
6	106325634	106325707
6	106325357	106325622
6	106264844	106264870
6	106203782	106203957
6	106206083	106206143
6	106225744	106226147
6	106305723	106305951
6	106219649	106220049
6	106220752	106220856
6	106321021	106321257
6	106272731	106273027
6	106325593	106325770
6	106179878	106179914
6	106272567	106272647
6	106219861	106219982
6	106180507	106180550
6	106332234	106332419
6	106325368	106325430
6	106227654	106228014
6	106180297	106180366
6	106325661	106325707
6	106322081	106322164
6	106250299	106250714
6	106273788	106273881
6	106301111	106301183
6	106192935	106193193
6	106332161	106332299
6	106198510	106198583
6	106327153	106327321
6	106263619	106263691
6	106238496	106238584
6	106194025	106194108
6	106206532	106206744
6	106279995	106280197
6	106279996	106280197
6	106326629	106326721
6	106326811	106326986
6	106278994	106279209
6	106272383	106272555
6	106200170	106200373
6	106256348	106256560
6	106247377	106247739
6	106290955	106291012
6	106296481	106296706
6	106273196	106273268
6	106325379	106325431
6	106325175	106325413
6	106200360	106200824
6	106280129	106280214
6	106185864	106185992
6	106302062	106302327
6	106284447	106284630
6	106180275	106180353
6	106195237	106195433
6	106205045	106205134
6	106325447	106325522
6	106325715	106325867
6	106325404	106325705
6	106336580	106336846
6	106325463	106325560
6	106195285	106195410
6	106268222	106268465
6	106248077	106248246
6	106218472	106218645
6	106338577	106338683
6	106325696	106325756
6	106261704	106261866
6	106223968	106224132
6	106325625	106325754
6	106334743	106334794
6	106228466	106228494
6	106325753	106325850
6	106251338	106251487
6	106316230	106316397
6	106188490	106188872
6	106188489	106188872
6	106301598	106301737
6	106247776	106248052
6	106247995	106248153
6	106279109	106279354
6	106272388	106272707
6	106291372	106291592
6	106297926	106298098
6	106273927	106274024
6	106262279	106262380
6	106325553	106325905
6	106273313	106273532
6	106216404	106216761
6	106325448	106325648
6	106325560	106325742
6	106325651	106325705
6	106286942	106287089
6	106195245	106195412
6	106331291	106331358
6	106228525	106228559
6	106187907	106187995
6	106191243	106191565
6	106220692	106220800
6	106325646	106325677
6	106326487	106326590
6	106232398	106232613
6	106300968	106301193
6	106318583	106318763
6	106244697	106244753
6	106325565	106325707
6	106323617	106323691
6	106206817	106207222
6	106195598	106195777
6	106279328	106279526
6	106182840	106182960
6	106325292	106325378
6	106227488	106227685
6	106269684	106269918
6	106197083	106197333
6	106233158	106233338
