CHR	Start	End
6	106256753	106256790
6	106336685	106336786
6	106208793	106208852
6	106272550	106272764
6	106306540	106306799
6	106325451	106325531
6	106290363	106290432
6	106325328	106325473
6	106229788	106230049
6	106332489	106332901
6	106335236	106335285
6	106325369	106325636
6	106281794	106282196
6	106274357	106274428
6	106225177	106225283
6	106260169	106260296
6	106325752	106325907
6	106325173	106325392
6	106181281	106181313
6	106332489	106332902
6	106281632	106281682
6	106325745	106325866
6	106325225	106325458
6	106206698	106206771
6	106195251	106195330
6	106335792	106336038
6	106324754	106324836
6	106307200	106307293
6	106224484	106224568
6	106323007	106323197
6	106184557	106184624
6	106263573	106263658
6	106267912	106268024
6	106272731	106272958
6	106191419	106191745
6	106322775	106322902
6	106327322	106327615
6	106325733	106325860
6	106269419	106269804
6	106326698	106326791
6	106321999	106322313
6	106308682	106308797
6	106283679	106283766
6	106264398	106264484
6	106197532	106197589
6	106183747	106183782
6	106262736	106262800
6	106265919	106266016
6	106325609	106325762
6	106194369	106194652
6	106325745	106325788
6	106325474	106325527
6	106325273	106325315
6	106320725	106320774
6	106325570	106325652
6	106325700	106325879
6	106312682	106313087
6	106280778	106280949
6	106276703	106276815
6	106245642	106245919
6	106309949	106310229
6	106250742	106251190
6	106268337	106268397
6	106260739	106260869
6	106216216	106216444
6	106265620	106265919
6	106324957	106325148
6	106197264	106197299
6	106195481	106195642
6	106325377	106325473
6	106326308	106326460
6	106332651	106332985
6	106234754	106234871
6	106262202	106262293
6	106245885	106245983
6	106232657	106232698
6	106325769	106325902
6	106232597	106232731
6	106273320	106273370
6	106328305	106328376
6	106324956	106325173
6	106262707	106262848
6	106298835	106298923
6	106325627	106325745
6	106301536	106301607
6	106340270	106340400
6	106247094	106247154
6	106299971	106300334
6	106299971	106300335
6	106235693	106235751
6	106294162	106294201
6	106230032	106230095
6	106296080	106296247
6	106290067	106290123
6	106324956	106325178
6	106246299	106246413
6	106321457	106321752
6	106263386	106263581
6	106325556	106325601
6	106325556	106325600
6	106328686	106328892
6	106290417	106290459
6	106261547	106261624
6	106218718	106219046
6	106277007	106277355
6	106268298	106268362
6	106258722	106258842
6	106325462	106325852
6	106325600	106325671
6	106258980	106259305
6	106301139	106301264
6	106325392	106325447
6	106180853	106181061
6	106325601	106325731
6	106214096	106214293
6	106321664	106321751
6	106330125	106330188
6	106325781	106325826
6	106273282	106273364
6	106306989	106307135
6	106240484	106240589
6	106325738	106325861
6	106335363	106335465
6	106182583	106182930
6	106339573	106339773
6	106340452	106340644
6	106243981	106244064
6	106213380	106213453
6	106221814	106221930
6	106207059	106207332
6	106245983	106246240
6	106325658	106325790
6	106194582	106194700
6	106306524	106306601
6	106325648	106325909
6	106335256	106335330
6	106339488	106339540
6	106327694	106327758
6	106205612	106205721
6	106185563	106185696
6	106307944	106308067
6	106271162	106271258
6	106186343	106186495
6	106209572	106209690
6	106255166	106255275
6	106325652	106325771
6	106325445	106325488
6	106201136	106201225
6	106224745	106225158
6	106267810	106268283
6	106325447	106325648
6	106208963	106209078
6	106304690	106304855
6	106260280	106260392
6	106331187	106331335
6	106265919	106265951
6	106263677	106263932
6	106182430	106182503
6	106206461	106206510
6	106323434	106323584
6	106211979	106212077
6	106228332	106228357
6	106259523	106259581
6	106253564	106253605
6	106245097	106245183
6	106323511	106323592
6	106324958	106325163
6	106325386	106325447
6	106229409	106229759
6	106246223	106246342
6	106194982	106195264
6	106325629	106325713
6	106213575	106213652
6	106325705	106326115
6	106320714	106320813
6	106339571	106339798
6	106184720	106184912
6	106273542	106273611
6	106230876	106230951
6	106325709	106325805
6	106202133	106202263
6	106314393	106314505
6	106222315	106222389
6	106197245	106197342
6	106238663	106238707
6	106339284	106339450
6	106341158	106341265
6	106340088	106340273
6	106340088	106340272
6	106324579	106324846
6	106223737	106223784
6	106303550	106303777
6	106210074	106210330
6	106334207	106334391
6	106195244	106195521
