CHR	Start	End
6	106288363	106288487
6	106288364	106288487
6	106246694	106246818
6	106278085	106278139
6	106207518	106207821
6	106196615	106196690
6	106272949	106273146
6	106320708	106320751
6	106212114	106212203
6	106263412	106263699
6	106283648	106283773
6	106325509	106325764
6	106266272	106266403
6	106234514	106234646
6	106227746	106228019
6	106215323	106215391
6	106221940	106221991
6	106217352	106217416
6	106299120	106299186
6	106207358	106207689
6	106212368	106212538
6	106283902	106284002
6	106195954	106195997
6	106286823	106286886
6	106186589	106186750
6	106296784	106296863
6	106327443	106327601
6	106297622	106297675
6	106325918	106326271
6	106180625	106180772
6	106335469	106335754
6	106332386	106332490
6	106195254	106195344
6	106229400	106229462
6	106259938	106260068
6	106238318	106238442
6	106325458	106325717
6	106282355	106282556
6	106339309	106339492
6	106269575	106269612
6	106312405	106312568
6	106279884	106280131
6	106195154	106195314
6	106246396	106246566
6	106338225	106338259
6	106307526	106307600
6	106313649	106313713
6	106286336	106286462
6	106325436	106325516
6	106194755	106194949
6	106329372	106329511
6	106252946	106253084
6	106332682	106332822
6	106322635	106322738
6	106212779	106212901
6	106318085	106318160
6	106330472	106330634
6	106325391	106325547
6	106192993	106193185
6	106237994	106238203
6	106324150	106324222
6	106223737	106223775
6	106198502	106198859
6	106325783	106325936
6	106330069	106330167
6	106286252	106286319
6	106278311	106278579
6	106195794	106195866
6	106326712	106326930
6	106326719	106326935
6	106265503	106265554
6	106185095	106185309
6	106325706	106325862
6	106293771	106293816
6	106262021	106262075
6	106282261	106282416
6	106238787	106238813
6	106252520	106252639
6	106271086	106271454
6	106290334	106290636
6	106290335	106290636
6	106239042	106239133
6	106208800	106208940
6	106315094	106315357
6	106241290	106241573
6	106216330	106216479
6	106277356	106277540
6	106333281	106333321
6	106184362	106184417
6	106286138	106286542
6	106215305	106215366
6	106210779	106210924
6	106291271	106291401
6	106340357	106340568
6	106291271	106291403
6	106217461	106217618
6	106296810	106297184
6	106273696	106273754
6	106270566	106270781
6	106270565	106270781
6	106240044	106240095
6	106328296	106328333
6	106325448	106325806
6	106229196	106229229
6	106286099	106286147
6	106280034	106280131
6	106215958	106216353
6	106327472	106327634
6	106180211	106180287
6	106232581	106232656
6	106232512	106232629
6	106182682	106182716
6	106337448	106337606
6	106281224	106281377
6	106325906	106325965
6	106273052	106273111
6	106325504	106325812
6	106193801	106193889
6	106287260	106287310
6	106271033	106271089
6	106339820	106339976
6	106273914	106274115
6	106222261	106222318
6	106300266	106300517
6	106205503	106205769
6	106318446	106318570
6	106325410	106325531
6	106280515	106280659
6	106325783	106325861
6	106281428	106281802
6	106240611	106240721
6	106207000	106207247
6	106325445	106325570
6	106266839	106266936
6	106305954	106306072
6	106221173	106221365
6	106194564	106194650
6	106320877	106320986
6	106197821	106197888
6	106214112	106214209
6	106191618	106191665
6	106325188	106325397
6	106196032	106196157
6	106305689	106305891
6	106279158	106279270
6	106288159	106288657
6	106288159	106288658
6	106260615	106260703
6	106231137	106231351
6	106242452	106242693
6	106300771	106300825
6	106279019	106279079
6	106325661	106325754
6	106286566	106286671
6	106181852	106181923
6	106311874	106311978
6	106322107	106322139
6	106325629	106325857
6	106244971	106245034
6	106192176	106192312
6	106323251	106323424
6	106281914	106282042
6	106331706	106331735
6	106271782	106271979
6	106224984	106225188
6	106286738	106287053
6	106254504	106254786
6	106230074	106230483
6	106195783	106195936
6	106282137	106282345
6	106258320	106258633
6	106302800	106302866
6	106204585	106204639
6	106216724	106216932
6	106298986	106299423
6	106298986	106299418
6	106301726	106301793
6	106247532	106247619
6	106281532	106281590
6	106212111	106212448
6	106212113	106212448
6	106277737	106277800
6	106224398	106224585
6	106235013	106235294
6	106341223	106341249
6	106278139	106278199
6	106238652	106238686
6	106273797	106273977
6	106229022	106229125
6	106318371	106318430
6	106262795	106262822
6	106294060	106294378
6	106236692	106236751
6	106234929	106235022
6	106276583	106276822
6	106291186	106291256
6	106327584	106327758
6	106228406	106228483
6	106341050	106341209
6	106272548	106272674
6	106325610	106325745
6	106340281	106340570
6	106192037	106192139
6	106269418	106269650
6	106269418	106269651
6	106319429	106319473
6	106333176	106333301
6	106325785	106325861
6	106246955	106247040
6	106332490	106332618
6	106280538	106280705
6	106241661	106242029
6	106250362	106250565
6	106334958	106335281
6	106265070	106265471
6	106325378	106325570
6	106291371	106291781
6	106325639	106325770
6	106299626	106299843
6	106267320	106267413
6	106296845	106297236
6	106243608	106243800
6	106229269	106229365
6	106318858	106319025
6	106327672	106327737
6	106299095	106299222
6	106325822	106325874
6	106274311	106274401
6	106324760	106324825
6	106301816	106302016
6	106196436	106196489
6	106305123	106305210
6	106299054	106299263
6	106325778	106325955
6	106273212	106273329
6	106185914	106186180
6	106310960	106311259
6	106262202	106262273
6	106324830	106324875
6	106195490	106195642
6	106255788	106255851
6	106334022	106334257
6	106203512	106203643
6	106202612	106202699
6	106200892	106201122
6	106325736	106325792
6	106329838	106330040
6	106291863	106292049
6	106239372	106239470
6	106261153	106261212
6	106266965	106267083
