CHR	Start	End
6	106332299	106332393
6	106325575	106325659
6	106236876	106236954
6	106325408	106325552
6	106325408	106325553
6	106228366	106228537
6	106270904	106270955
6	106299675	106299829
6	106239968	106240022
6	106200102	106200214
6	106287190	106287384
6	106288094	106288215
6	106186145	106186263
6	106183761	106184060
6	106241417	106241564
6	106325550	106325669
6	106179923	106179966
6	106194278	106194489
6	106305923	106306033
6	106335612	106335665
6	106234242	106234432
6	106266909	106266974
6	106269651	106269717
6	106324854	106325188
6	106315635	106315855
6	106325648	106325768
6	106230549	106230598
6	106266884	106266955
6	106248351	106248438
6	106214757	106214805
6	106220419	106220466
6	106271033	106271089
6	106299667	106299714
6	106198368	106198492
6	106229922	106230029
6	106336920	106337069
6	106247046	106247101
6	106321631	106321673
6	106276450	106276506
6	106222698	106222741
6	106229574	106229845
6	106198416	106198468
6	106312429	106312567
6	106336357	106336450
6	106325415	106325541
6	106212300	106212425
6	106299030	106299122
6	106308442	106308518
6	106325789	106325940
6	106211603	106211678
6	106311880	106311964
6	106244123	106244330
6	106276145	106276329
6	106315274	106315406
6	106300681	106300978
6	106230022	106230224
6	106296358	106296412
6	106331076	106331149
6	106250164	106250239
6	106246284	106246494
6	106325368	106325616
6	106246285	106246494
6	106324413	106324487
6	106285073	106285135
6	106217422	106217528
6	106297766	106297873
6	106308197	106308366
6	106334399	106334494
6	106234562	106234623
6	106340645	106340721
6	106195236	106195299
6	106291878	106292037
6	106232076	106232131
6	106200744	106200813
6	106248544	106248630
6	106325655	106325754
6	106255835	106255865
6	106283978	106284291
6	106284565	106284799
6	106195237	106195368
6	106320080	106320249
6	106331251	106331379
6	106331251	106331378
6	106325561	106325657
6	106195727	106195853
6	106247598	106247822
6	106240614	106240875
6	106295193	106295270
6	106210779	106211118
6	106325783	106325852
6	106236481	106236618
6	106314299	106314508
6	106316962	106317013
6	106325320	106325773
6	106207286	106207388
6	106224366	106224548
6	106219932	106220094
6	106272914	106273161
6	106229914	106229965
6	106252091	106252210
6	106183295	106183458
6	106229314	106229382
6	106189986	106190163
6	106314056	106314118
6	106253347	106253432
6	106231663	106231782
6	106186330	106186589
6	106218133	106218218
6	106203589	106203669
6	106182547	106182677
6	106246216	106246275
6	106316392	106316566
6	106197454	106197516
6	106285953	106286079
6	106339681	106339800
6	106194763	106194835
6	106299888	106299942
6	106330965	106331085
6	106336060	106336155
6	106181910	106182063
6	106324920	106325126
6	106191632	106191676
6	106287392	106287451
6	106250479	106250561
6	106255664	106255719
6	106314506	106314550
6	106332140	106332294
6	106325448	106325531
6	106219171	106219265
6	106198289	106198406
6	106207093	106207161
6	106263258	106263343
6	106211340	106211382
6	106220712	106220834
6	106223385	106223447
6	106226486	106226561
6	106223473	106223525
6	106336138	106336269
6	106185209	106185295
6	106330225	106330371
6	106230845	106230991
6	106303091	106303126
6	106228491	106228630
6	106290354	106290426
6	106325745	106325960
6	106219615	106219685
6	106325746	106325960
6	106325332	106325439
6	106191829	106191877
6	106326313	106326546
6	106325586	106325714
6	106318145	106318216
6	106318515	106318591
6	106227753	106228001
6	106285906	106285971
6	106255136	106255278
6	106293303	106293435
6	106322551	106322644
6	106326103	106326477
6	106335155	106335281
6	106325670	106325723
6	106237713	106237840
6	106289091	106289156
6	106275759	106275928
6	106316659	106316751
6	106274958	106275027
6	106215876	106216315
6	106209668	106209730
6	106187145	106187408
6	106189403	106189500
6	106191947	106192002
6	106180104	106180231
6	106219058	106219148
6	106226205	106226334
6	106275365	106275470
6	106245065	106245362
6	106313254	106313329
6	106263337	106263383
6	106325440	106325580
6	106236400	106236558
6	106325598	106325768
6	106339568	106339773
6	106202889	106202965
6	106335152	106335242
6	106326256	106326477
6	106330735	106330819
6	106313825	106313969
6	106325650	106325754
6	106275982	106276021
6	106334250	106334346
6	106325745	106325862
6	106189481	106189552
6	106324853	106324885
6	106195800	106195855
6	106202880	106202966
6	106209027	106209086
6	106324289	106324400
6	106282849	106282907
6	106188702	106188899
6	106207379	106207610
6	106327133	106327334
6	106280319	106280486
6	106220645	106220679
6	106325320	106325395
6	106325783	106325879
6	106261929	106261993
6	106240143	106240193
6	106228912	106228984
6	106335338	106335424
6	106239616	106239695
6	106278798	106278865
6	106311087	106311142
6	106304841	106304919
6	106239320	106239544
6	106247574	106247795
6	106247574	106247796
6	106298007	106298062
6	106325295	106325463
6	106325325	106325527
6	106315168	106315386
6	106284621	106284685
6	106241210	106241276
6	106325563	106325705
6	106325522	106325590
6	106195169	106195233
6	106273270	106273391
6	106302875	106302966
6	106194946	106195036
6	106194736	106194811
6	106338493	106338553
6	106220505	106220579
6	106185735	106185783
6	106266883	106266978
6	106287955	106288256
6	106324202	106324298
6	106323430	106323549
6	106279340	106279416
6	106213652	106213849
6	106323596	106323652
6	106248970	106249063
6	106208401	106208744
6	106221434	106221563
6	106193768	106193810
6	106327909	106328007
6	106195366	106195421
6	106268662	106268765
6	106199424	106199482
6	106321662	106321742
6	106269781	106269842
6	106197292	106197341
6	106325391	106325451
6	106182041	106182171
6	106336220	106336328
6	106327692	106327830
6	106229256	106229347
6	106271976	106272039
6	106335203	106335274
6	106221590	106221825
6	106219187	106219237
6	106326311	106326381
6	106325733	106325915
6	106325442	106325650
6	106325442	106325651
6	106298891	106299134
6	106199146	106199220
6	106326685	106326787
6	106250911	106251055
6	106322199	106322306
6	106194878	106194930
6	106206201	106206274
6	106328571	106328749
6	106216868	106217015
6	106328750	106328851
6	106219372	106219448
6	106326770	106326890
6	106317213	106317386
6	106314765	106314820
6	106268154	106268251
6	106209262	106209336
6	106202651	106202815
6	106339448	106339538
6	106313253	106313381
6	106198201	106198519
6	106188766	106189021
6	106227488	106227554
6	106306336	106306416
6	106299135	106299207
6	106221825	106221939
6	106186086	106186142
6	106197277	106197327
6	106252622	106252814
6	106273267	106273526
6	106216822	106216882
6	106331240	106331369
6	106322456	106322581
6	106292620	106292684
6	106325492	106325725
6	106236778	106236885
6	106323933	106324002
6	106276880	106276974
6	106300871	106300977
6	106304107	106304199
6	106271516	106271640
6	106295804	106296010
6	106215423	106215493
6	106238139	106238200
6	106182726	106182762
6	106229305	106229660
6	106335514	106335548
6	106325373	106325452
6	106278911	106279161
6	106219350	106219416
6	106325861	106325963
6	106259921	106260040
6	106277295	106277366
6	106238412	106238491
6	106325692	106325733
6	106325306	106325703
6	106325306	106325704
6	106195141	106195245
6	106244991	106245069
6	106325769	106325866
6	106304592	106304651
6	106219798	106219861
6	106332979	106333117
6	106247446	106247564
6	106337685	106338090
6	106206409	106206466
6	106325722	106325770
6	106325639	106325732
6	106321848	106321965
6	106246191	106246308
6	106246190	106246308
6	106214330	106214446
6	106314055	106314160
6	106207624	106207698
6	106306240	106306372
6	106303296	106303360
6	106234399	106234531
6	106325836	106325862
6	106201095	106201253
6	106197532	106197644
6	106279790	106279896
6	106195244	106195344
6	106268743	106268871
6	106323993	106324221
6	106325745	106325879
6	106293943	106294017
6	106186589	106186833
6	106245303	106245366
6	106237262	106237428
6	106313249	106313648
6	106325778	106325862
6	106325540	106325705
6	106325731	106325889
6	106246390	106246483
6	106301305	106301389
6	106204138	106204445
6	106212344	106212464
6	106292072	106292163
6	106326371	106326550
6	106203714	106204011
6	106251485	106251551
6	106318314	106318489
6	106318315	106318489
6	106223662	106223709
6	106309146	106309184
