CHR	Start	End
6	106207490	106207782
6	106306930	106307054
6	106245493	106245560
6	106291593	106291702
6	106238608	106238736
6	106331549	106331773
6	106222053	106222155
6	106235355	106235383
6	106251152	106251338
6	106239866	106239947
6	106334150	106334197
6	106224513	106224577
6	106250086	106250190
6	106219983	106220298
6	106211363	106211491
6	106246594	106246667
6	106325713	106325784
6	106211249	106211363
6	106310514	106310578
6	106325527	106325648
6	106253555	106253613
6	106241076	106241107
6	106209777	106209880
6	106189220	106189375
6	106229192	106229302
6	106248726	106248805
6	106325778	106325965
6	106321024	106321068
6	106181840	106181915
6	106325348	106325723
6	106283940	106284045
6	106273814	106273856
6	106325473	106325563
6	106239630	106239726
6	106218663	106218851
6	106181854	106181954
6	106277196	106277292
6	106228061	106228213
6	106254496	106254579
6	106179850	106179944
6	106312049	106312166
6	106183679	106183821
6	106286679	106286739
6	106236200	106236301
6	106209558	106209618
6	106325217	106325436
6	106220677	106220788
6	106325759	106325851
6	106191358	106191458
6	106193323	106193465
6	106314963	106315033
6	106222137	106222197
6	106232084	106232203
6	106262713	106262798
6	106326071	106326254
6	106321672	106321729
6	106192806	106192895
6	106322966	106323132
6	106246420	106246483
6	106226954	106227136
6	106264979	106265072
6	106322502	106322594
6	106340562	106340731
6	106300656	106300776
6	106207363	106207434
6	106304479	106304582
6	106327443	106327620
6	106252034	106252129
6	106269772	106269818
6	106195309	106195404
6	106223013	106223155
6	106326732	106326832
6	106287460	106287588
6	106324212	106324265
6	106227574	106227670
6	106325658	106325719
6	106263649	106263698
6	106320977	106321154
6	106220156	106220217
6	106325733	106325862
6	106187530	106187595
6	106221493	106221580
6	106191276	106191331
6	106221484	106221583
6	106271821	106271918
6	106306510	106306666
6	106325289	106325632
6	106203285	106203445
6	106284649	106284895
6	106288970	106289084
6	106262985	106263034
6	106210318	106210417
6	106325860	106325911
6	106325762	106325878
6	106232042	106232130
6	106241621	106241711
6	106323414	106323703
6	106299670	106299723
6	106181721	106181769
6	106303640	106303718
6	106298411	106298518
6	106240145	106240208
6	106333036	106333386
6	106188810	106189017
6	106292879	106292993
6	106273140	106273221
6	106331298	106331448
6	106303560	106303736
6	106219348	106219608
6	106248875	106249014
6	106340963	106341081
6	106265326	106265392
6	106220842	106221017
6	106252415	106252552
6	106200154	106200225
6	106288931	106289010
6	106221494	106221580
6	106232838	106232913
6	106248564	106248658
6	106334198	106334247
6	106325512	106325707
6	106259051	106259316
6	106335373	106335433
6	106194486	106194605
6	106291930	106292099
6	106257564	106257609
6	106230893	106231025
6	106203690	106203785
6	106339117	106339175
6	106339467	106339550
6	106259355	106259523
6	106290665	106290741
6	106335614	106335660
6	106205445	106205500
6	106218754	106218850
6	106298076	106298236
6	106261666	106261796
6	106327101	106327136
6	106242830	106242940
6	106326266	106326333
6	106262350	106262442
6	106230514	106230699
6	106290626	106290676
6	106286254	106286309
6	106326536	106326657
6	106216569	106216744
6	106297898	106298075
6	106314322	106314374
6	106310096	106310135
6	106316301	106316397
6	106321804	106321887
6	106323728	106323806
6	106196808	106196932
6	106199011	106199117
6	106239681	106239978
6	106270597	106270698
6	106325746	106325817
6	106270946	106271076
6	106319365	106319544
6	106267292	106267509
6	106196943	106196996
6	106245551	106245621
6	106261784	106261832
6	106307646	106307972
6	106258956	106259197
6	106200393	106200465
6	106241566	106241650
6	106229275	106229308
6	106290072	106290165
6	106222306	106222350
6	106325634	106325730
6	106290458	106290676
6	106253367	106253398
6	106246850	106246945
6	106208378	106208427
6	106316288	106316358
6	106307301	106307373
6	106223873	106223946
6	106265075	106265151
6	106296710	106296751
6	106194455	106194608
6	106315056	106315173
6	106203436	106203498
6	106216008	106216045
6	106315996	106316136
6	106214042	106214115
6	106262545	106262601
6	106329158	106329396
6	106277720	106277763
6	106325634	106325782
6	106200899	106201100
6	106214417	106214632
6	106272025	106272180
6	106259100	106259348
6	106254942	106255044
6	106235080	106235186
6	106320546	106320613
6	106325453	106325717
6	106230765	106230831
6	106255754	106255825
6	106187148	106187324
6	106286499	106286664
6	106325415	106325461
6	106189237	106189334
6	106289242	106289281
6	106179850	106179943
6	106197283	106197342
6	106227832	106227877
6	106325838	106325928
6	106315840	106315943
6	106224626	106224721
6	106235621	106235714
6	106324818	106324937
6	106334548	106334576
6	106299578	106299675
6	106305679	106305793
6	106261903	106261993
6	106312700	106312889
6	106254919	106255027
6	106196435	106196594
6	106275753	106275806
6	106333044	106333185
6	106329025	106329075
6	106252045	106252120
6	106325634	106325712
6	106212603	106212909
6	106188013	106188056
6	106192888	106192969
6	106214665	106214739
6	106239544	106239617
6	106279644	106279715
6	106270039	106270107
6	106309021	106309099
6	106218081	106218154
6	106268681	106268768
6	106264851	106264884
6	106286508	106286942
6	106221863	106221958
6	106262896	106263012
6	106339296	106339461
6	106294594	106294772
6	106225074	106225108
6	106233712	106233779
6	106291183	106291233
6	106274806	106274998
6	106325965	106325982
6	106324489	106324572
6	106181880	106181988
6	106227586	106227784
6	106266184	106266274
6	106265119	106265299
6	106232597	106232668
6	106213652	106213869
6	106207686	106207816
6	106334083	106334166
6	106220051	106220124
6	106292730	106292800
6	106194123	106194179
6	106284501	106284553
6	106275003	106275270
6	106246935	106246998
6	106196594	106196664
6	106325294	106325435
6	106325458	106325715
6	106333987	106334063
6	106244791	106245106
6	106194597	106194792
6	106224948	106225073
6	106187685	106187752
6	106327741	106327821
6	106291523	106291569
6	106225431	106225512
6	106222081	106222178
6	106326297	106326376
6	106191358	106191412
6	106301870	106301950
6	106285584	106285768
6	106220262	106220343
6	106200847	106200969
6	106327108	106327306
6	106337874	106337905
6	106221647	106221839
6	106325837	106325928
6	106332372	106332681
6	106325458	106325551
6	106246836	106246955
6	106194252	106194343
6	106211717	106211791
6	106252047	106252120
6	106325711	106325783
6	106311964	106312123
6	106325926	106326221
6	106302660	106302713
6	106203296	106203329
6	106254022	106254101
6	106338488	106338595
6	106314300	106314522
6	106228321	106228370
6	106309366	106309421
6	106256843	106257110
6	106242132	106242211
6	106276064	106276122
6	106320945	106321044
6	106282289	106282350
6	106281223	106281302
6	106266226	106266345
6	106271019	106271068
6	106230206	106230280
6	106218080	106218155
6	106242399	106242499
6	106224329	106224398
6	106198764	106199142
6	106325174	106325244
6	106283442	106283564
6	106220671	106220758
6	106329295	106329373
6	106198498	106198573
6	106227487	106227567
6	106205178	106205287
6	106253896	106254064
6	106226954	106227137
6	106256241	106256353
6	106235872	106235988
6	106206827	106207005
6	106325769	106325931
6	106323953	106324328
6	106232085	106232203
6	106312427	106312565
6	106252717	106252766
6	106325781	106325867
6	106263358	106263508
6	106205181	106205296
6	106337734	106337868
6	106277731	106277920
6	106325278	106325422
6	106277099	106277142
6	106228857	106228904
6	106284212	106284503
6	106325634	106325733
6	106315996	106316097
6	106325462	106325677
6	106230050	106230428
6	106262698	106262928
6	106224981	106225273
6	106325774	106325827
6	106325838	106325932
6	106340726	106340868
6	106195237	106195401
6	106315587	106315779
6	106330802	106330882
6	106211363	106211489
6	106306472	106306537
6	106281582	106281720
6	106193198	106193269
6	106250646	106250704
6	106223427	106223493
6	106260740	106260988
6	106302358	106302469
6	106231809	106231894
6	106315056	106315174
6	106260906	106260985
6	106247736	106247817
6	106202633	106202670
6	106336547	106336652
6	106191956	106191996
6	106295813	106295911
6	106203894	106203982
6	106235693	106235729
6	106286700	106286747
6	106303888	106303947
6	106266665	106266711
6	106258310	106258472
6	106336725	106336801
6	106232213	106232327
6	106184262	106184325
6	106221432	106221517
6	106325178	106325315
6	106186398	106186459
6	106332902	106332930
6	106321844	106321926
6	106306004	106306197
6	106312050	106312193
6	106323021	106323087
6	106334907	106334975
6	106183553	106183627
6	106228910	106228992
6	106325745	106325820
6	106295840	106295915
6	106269331	106269382
6	106220128	106220227
6	106277090	106277114
6	106229430	106229549
6	106300615	106300781
6	106186940	106187130
6	106325779	106325879
6	106211384	106211433
6	106229786	106229854
6	106277018	106277114
6	106287078	106287164
6	106297811	106297866
6	106281812	106281864
6	106232534	106232602
6	106186859	106186940
6	106255865	106255916
6	106306303	106306408
6	106221412	106221670
6	106288935	106289092
6	106207632	106207851
6	106236766	106236820
6	106332603	106332729
6	106274876	106274980
6	106232955	106233292
6	106337966	106338076
6	106302136	106302219
6	106250449	106250509
6	106309371	106309408
6	106283688	106283757
6	106330898	106331041
6	106187373	106187443
6	106206438	106206618
6	106325723	106325916
6	106207851	106207918
6	106266431	106266535
6	106238674	106238709
6	106272950	106273158
6	106332782	106332836
6	106269174	106269319
6	106334377	106334413
6	106213123	106213401
6	106323372	106323424
6	106236730	106236787
6	106252310	106252440
6	106262762	106263003
6	106325582	106325783
6	106260037	106260418
6	106308227	106308322
6	106239903	106240143
6	106278949	106279158
6	106229377	106229659
6	106231096	106231248
6	106219873	106219966
6	106272638	106272702
6	106299597	106299706
6	106199589	106199715
6	106226951	106227338
6	106303573	106303811
6	106282105	106282202
6	106252574	106252709
6	106245719	106245933
6	106337056	106337155
6	106268832	106269085
6	106327979	106328257
6	106284776	106285099
6	106313373	106313734
6	106299094	106299342
6	106218596	106218701
6	106254822	106254983
6	106331398	106331646
6	106229519	106229848
6	106181826	106181898
6	106330212	106330415
6	106328269	106328383
6	106328834	106328908
6	106236014	106236289
6	106337206	106337277
6	106222324	106222452
6	106226166	106226316
6	106218496	106218641
6	106324669	106324951
6	106312082	106312184
6	106269189	106269536
6	106182890	106183027
6	106275362	106275460
6	106300562	106300663
6	106325462	106325783
6	106283644	106283744
6	106213581	106213731
6	106325696	106325779
6	106322591	106322729
6	106242680	106242905
6	106231604	106231753
6	106266788	106266892
6	106287623	106287776
6	106278519	106278661
6	106187594	106187706
6	106253313	106253472
6	106195185	106195245
6	106319076	106319171
6	106234746	106234883
6	106286694	106286728
6	106267994	106268126
6	106227384	106227498
6	106261407	106261644
6	106251389	106251580
6	106325524	106325631
6	106265194	106265291
6	106269391	106269649
6	106325475	106325807
6	106333596	106333790
6	106303539	106303636
6	106320859	106320966
6	106183879	106184047
6	106187569	106187762
6	106320870	106321060
6	106313639	106313874
6	106261622	106261779
6	106337956	106338060
6	106306177	106306493
6	106321276	106321386
6	106253044	106253241
6	106282142	106282366
6	106336777	106337052
6	106339007	106339105
6	106252731	106252795
6	106241830	106241936
6	106202783	106202866
6	106294073	106294148
6	106325273	106325634
6	106249465	106249602
6	106339873	106340037
6	106296876	106296983
6	106325301	106325633
6	106226430	106226618
6	106325634	106325947
6	106337987	106338086
6	106180049	106180220
6	106325288	106325388
6	106236444	106236545
6	106238383	106238475
6	106252438	106252613
6	106339238	106339466
6	106229380	106229434
6	106325570	106325662
6	106327001	106327325
6	106338803	106338902
6	106272174	106272490
6	106192959	106193336
6	106329620	106329932
6	106337055	106337155
6	106340025	106340176
6	106243429	106243467
6	106203669	106203775
6	106314279	106314650
6	106325716	106325853
6	106181038	106181318
6	106282366	106282546
6	106203655	106203778
6	106291848	106292062
6	106222073	106222210
6	106331231	106331381
6	106245591	106245702
6	106335797	106335975
6	106190942	106191027
6	106257756	106257950
6	106190391	106190603
6	106203285	106203328
6	106199735	106199882
6	106323688	106323858
6	106228327	106228565
6	106284467	106284586
6	106232526	106232577
6	106211572	106211771
6	106218152	106218301
6	106326708	106326811
6	106288008	106288134
6	106249415	106249602
