CHR	Start	End
6	106335466	106335646
6	106221428	106221626
6	106325683	106325827
6	106256403	106256477
6	106185801	106185873
6	106330066	106330142
6	106200286	106200335
6	106250755	106250827
6	106290866	106290977
6	106283032	106283108
6	106339309	106339367
6	106310616	106310691
6	106325315	106325401
6	106322048	106322194
6	106322605	106322678
6	106295080	106295281
6	106258713	106258791
6	106308640	106308717
6	106339417	106339500
6	106324328	106324453
6	106200185	106200252
6	106315404	106315471
6	106259886	106260235
6	106336601	106336860
6	106229049	106229139
6	106229451	106229523
6	106203033	106203450
6	106245191	106245225
6	106301935	106302068
6	106206604	106206788
6	106297458	106297633
6	106272965	106273088
6	106322205	106322497
6	106292373	106292527
6	106220577	106220725
6	106326190	106326232
6	106247371	106247461
6	106321834	106321889
6	106259051	106259337
6	106323994	106324057
6	106340707	106340768
6	106329948	106330001
6	106201762	106201788
6	106198729	106198763
6	106303533	106303634
6	106259462	106259548
6	106181856	106182052
6	106203721	106203876
6	106181633	106181772
6	106294076	106294204
6	106222992	106223150
6	106325705	106325779
6	106291214	106291348
6	106195168	106195250
6	106253386	106253522
6	106195890	106195965
6	106237688	106237848
6	106288655	106288729
6	106207215	106207294
6	106256353	106256511
6	106269318	106269413
6	106227276	106227493
6	106336705	106336944
6	106190392	106190496
6	106249415	106249448
6	106306592	106306798
6	106318911	106318981
6	106324947	106325008
6	106223473	106223511
6	106237713	106237744
6	106251190	106251230
6	106186789	106186842
6	106290350	106290412
6	106339286	106339452
6	106242124	106242261
6	106228378	106228466
6	106247712	106247795
6	106220566	106220645
6	106244482	106244647
6	106307743	106307774
6	106250773	106250829
6	106299116	106299186
6	106238038	106238082
6	106319863	106319972
6	106248457	106248513
6	106304762	106304813
6	106244863	106244927
6	106237730	106237857
6	106333771	106333839
6	106325457	106325550
6	106210083	106210452
6	106333869	106334105
6	106259974	106260035
6	106304592	106304840
6	106285666	106285729
6	106336578	106336734
6	106199275	106199478
6	106334149	106334261
6	106213843	106213906
6	106223870	106224039
6	106325731	106325862
6	106306674	106306950
6	106266524	106266621
6	106199188	106199414
6	106212587	106212659
6	106262682	106262769
6	106196589	106196701
6	106246962	106247146
6	106254982	106255232
6	106285145	106285219
6	106273173	106273212
6	106246483	106246551
6	106194073	106194177
6	106310204	106310234
6	106196541	106196602
6	106207378	106207450
6	106296987	106297079
6	106312689	106312720
6	106275366	106275878
6	106218627	106218690
6	106186615	106186786
6	106314425	106314510
6	106325213	106325430
6	106186702	106186798
6	106263497	106263699
6	106333673	106333780
6	106258619	106258684
6	106295591	106295660
6	106251075	106251133
6	106208145	106208506
6	106261674	106261730
6	106181119	106181291
6	106305689	106306008
6	106295365	106295464
6	106281718	106281871
6	106322741	106322788
6	106216927	106217031
6	106283160	106283296
6	106182160	106182441
6	106227198	106227292
6	106316491	106316576
6	106330477	106330662
