CHR	Start	End
6	106212920	106213142
6	106223140	106223200
6	106273602	106273843
6	106302100	106302162
6	106307615	106307677
6	106204962	106205137
6	106204963	106205137
6	106251698	106251819
6	106202708	106202802
6	106307514	106307725
6	106318763	106318812
6	106256461	106256676
6	106255522	106255617
6	106241427	106241651
6	106187721	106187830
6	106297889	106297967
6	106221672	106221741
6	106244410	106244561
6	106244410	106244562
6	106311979	106312114
6	106209450	106209658
6	106283555	106283625
6	106325468	106325735
6	106279343	106279556
6	106272230	106272283
6	106275028	106275317
6	106232597	106232639
6	106272002	106272192
6	106325523	106325625
6	106263756	106263801
6	106336310	106336338
6	106269946	106270064
6	106292341	106292500
6	106325892	106326222
6	106231511	106231716
6	106325644	106325868
6	106325764	106325862
6	106183486	106183640
6	106285733	106285858
6	106243506	106243609
6	106210291	106210362
6	106337258	106337448
6	106239155	106239212
6	106267905	106268024
6	106320965	106321218
6	106321301	106321351
6	106265306	106265440
6	106215031	106215120
6	106277697	106277762
6	106233869	106233932
6	106191106	106191181
6	106222741	106222774
6	106243406	106243597
6	106281483	106281606
6	106254730	106254859
6	106326161	106326271
6	106226923	106226982
6	106306101	106306190
6	106256724	106256818
6	106269519	106269609
6	106325705	106325856
6	106295633	106295675
6	106245709	106245754
6	106279329	106279391
6	106291779	106292025
6	106301188	106301250
6	106313209	106313279
6	106335886	106335994
6	106332810	106332845
6	106181440	106181612
6	106274377	106274426
6	106224982	106225062
6	106223867	106224041
6	106207097	106207196
6	106231064	106231109
6	106337558	106337618
6	106200046	106200382
6	106323991	106324063
6	106202039	106202250
6	106334846	106334918
6	106332813	106332970
6	106338152	106338337
6	106300865	106300987
6	106326128	106326207
6	106200761	106200890
6	106195257	106195321
6	106300871	106301045
6	106309273	106309312
6	106258835	106258914
6	106249395	106249489
6	106319710	106319777
6	106308966	106309110
6	106290138	106290180
6	106264222	106264448
6	106282835	106282886
6	106217746	106217827
6	106219726	106219859
6	106247728	106247926
6	106236400	106236480
6	106332791	106332833
6	106325509	106325587
6	106306409	106306493
6	106335212	106335377
6	106276125	106276394
6	106299319	106299437
6	106331031	106331344
6	106186521	106186622
6	106206109	106206363
6	106316472	106316568
6	106227646	106227757
6	106247796	106248008
6	106180192	106180244
6	106232869	106232946
6	106325856	106325926
6	106244366	106244482
6	106234654	106235077
6	106242729	106242959
6	106294748	106294801
6	106205579	106205660
6	106253282	106253541
6	106326093	106326271
6	106180781	106180856
6	106226317	106226586
6	106186523	106186624
6	106249505	106249557
6	106320804	106320865
6	106256064	106256179
6	106201872	106202135
6	106313249	106313690
6	106233494	106233580
6	106182927	106183006
