CHR	Start	End
6	106281096	106281172
6	106276109	106276289
6	106228998	106229078
6	106180976	106181036
6	106232539	106232851
6	106206623	106206680
6	106324973	106325336
6	106206284	106206402
6	106181157	106181299
6	106266679	106266716
6	106179973	106180019
6	106290086	106290189
6	106210639	106210845
6	106219930	106220019
6	106207436	106207632
6	106337075	106337133
6	106213402	106213516
6	106317045	106317179
6	106181101	106181289
6	106281113	106281369
6	106206454	106206512
6	106192085	106192147
6	106340442	106340531
6	106181547	106181776
6	106281802	106281991
6	106330906	106330981
6	106183391	106183467
6	106292976	106293029
6	106262387	106262498
6	106274420	106274644
6	106240366	106240423
6	106262373	106262402
6	106224613	106224751
6	106201732	106201786
6	106202700	106202803
6	106337120	106337268
6	106337059	106337205
6	106217266	106217341
6	106257323	106257416
6	106296245	106296539
6	106233986	106234105
6	106263500	106263692
6	106317509	106317597
6	106284660	106285058
6	106266803	106266898
6	106194748	106194811
6	106325509	106325578
6	106293691	106293749
6	106221146	106221212
6	106297744	106297931
6	106332071	106332135
6	106220339	106220568
6	106223785	106223835
6	106259963	106260072
6	106182957	106183135
6	106218199	106218301
6	106296182	106296307
6	106225053	106225274
6	106227525	106227661
6	106227526	106227661
6	106325485	106325514
6	106339737	106339790
6	106206173	106206235
6	106204738	106204797
6	106200744	106200811
6	106332041	106332097
6	106248336	106248458
6	106188449	106188665
6	106230004	106230054
6	106279022	106279105
6	106277456	106277536
6	106191936	106192005
6	106325780	106325861
6	106290450	106290582
6	106203676	106204088
6	106336454	106336577
6	106315172	106315302
6	106254182	106254249
6	106201091	106201221
6	106325522	106325570
6	106227651	106227774
6	106234618	106234663
6	106325505	106325692
6	106204127	106204203
6	106274466	106274539
6	106217759	106217850
6	106279295	106279430
6	106206001	106206087
6	106339800	106339928
6	106254551	106254893
6	106307594	106307651
6	106333598	106333661
6	106297943	106298174
6	106248298	106248370
6	106336735	106336790
6	106280075	106280169
6	106219426	106219553
6	106258983	106259331
6	106217597	106217779
6	106270711	106270778
6	106325539	106325874
6	106257952	106258011
6	106222522	106222585
6	106308142	106308260
6	106216269	106216502
6	106269188	106269229
6	106207010	106207082
6	106273477	106273788
6	106241832	106242071
6	106335530	106335727
6	106325708	106325915
6	106268476	106268684
6	106181590	106181681
6	106315432	106315551
6	106207023	106207084
6	106315433	106315551
6	106220725	106220855
6	106226121	106226172
6	106213122	106213183
6	106306121	106306207
6	106304250	106304325
6	106317964	106318087
6	106274844	106274967
6	106229922	106229994
