CHR	Start	End
6	106236910	106236963
6	106329337	106329445
6	106329666	106329805
6	106284823	106284870
6	106215559	106215613
6	106221420	106221747
6	106194606	106194740
6	106331798	106331862
6	106243043	106243259
6	106288685	106288744
6	106274587	106274678
6	106256665	106256735
6	106264508	106264684
6	106285974	106286094
6	106272009	106272348
6	106325731	106326060
6	106195149	106195425
6	106216356	106216396
6	106279630	106279800
6	106250462	106250529
6	106211373	106211441
6	106299208	106299288
6	106304486	106304567
6	106229139	106229247
6	106201294	106201502
6	106284628	106284762
6	106284629	106284762
6	106256155	106256291
6	106230311	106230337
6	106305382	106305498
6	106304818	106304904
6	106295706	106295823
6	106295322	106295400
6	106293659	106293735
6	106255769	106255847
6	106334187	106334568
6	106180821	106181000
6	106262094	106262211
6	106258483	106258583
6	106208941	106209032
6	106217170	106217226
6	106325178	106325245
6	106228299	106228444
6	106265701	106265751
6	106249602	106249644
6	106274889	106275020
6	106241036	106241178
6	106210244	106210302
6	106205597	106205714
6	106183346	106183613
6	106285540	106285631
6	106332505	106332662
6	106329805	106329847
6	106243723	106243789
6	106214063	106214199
6	106218733	106218780
6	106194593	106194629
6	106309949	106310205
6	106200512	106200607
6	106286720	106286907
6	106273799	106274031
6	106273798	106274034
6	106272417	106272529
6	106210576	106210697
6	106210461	106210513
6	106197595	106197678
6	106231248	106231369
6	106305490	106305617
6	106312650	106312906
6	106305462	106305560
6	106244611	106244724
6	106220128	106220254
6	106256403	106256582
6	106205172	106205352
6	106305452	106305517
6	106320569	106320892
6	106294907	106295066
6	106257090	106257190
6	106272635	106272741
6	106298718	106298813
6	106198891	106198958
6	106295171	106295263
6	106286831	106286967
6	106194605	106194744
6	106325315	106325570
6	106282683	106282819
6	106325378	106325437
6	106187287	106187490
6	106201919	106202123
6	106336949	106337069
6	106203962	106204195
6	106251908	106252084
6	106283693	106284037
6	106260910	106261307
6	106187206	106187286
6	106317295	106317426
6	106264978	106265082
6	106191375	106191428
6	106195836	106195945
6	106267394	106267663
6	106321373	106321420
6	106282252	106282474
6	106318678	106318746
6	106325560	106325629
6	106224716	106224773
6	106266101	106266187
6	106263576	106263644
6	106329336	106329601
6	106329336	106329602
6	106267414	106267545
6	106325532	106325912
6	106255099	106255217
6	106208234	106208341
6	106311234	106311319
6	106262206	106262274
6	106287197	106287636
6	106327268	106327349
6	106180599	106180713
6	106258476	106258573
6	106340249	106340321
6	106208247	106208437
6	106208248	106208437
6	106195478	106195573
6	106217170	106217407
6	106244605	106244707
6	106183839	106184178
6	106272327	106272540
6	106252328	106252414
6	106239665	106239721
6	106193719	106193810
6	106231002	106231093
6	106259323	106259379
6	106278750	106278906
6	106212468	106212719
6	106186615	106186712
6	106213100	106213205
6	106233411	106233477
6	106181784	106181829
6	106240878	106240965
6	106221929	106222001
6	106282334	106282416
6	106315957	106315996
6	106328643	106328794
6	106193136	106193222
6	106341071	106341174
6	106325630	106325759
6	106253044	106253098
6	106264484	106264812
6	106274071	106274148
6	106325726	106325860
6	106324338	106324441
6	106329025	106329092
6	106181255	106181322
6	106238222	106238382
6	106254885	106254963
6	106249609	106249658
6	106188390	106188460
6	106312558	106312641
6	106245622	106245885
6	106245623	106245885
6	106308755	106308943
6	106258144	106258196
6	106292167	106292256
6	106242229	106242307
6	106340153	106340589
6	106194029	106194126
6	106325919	106326063
6	106231207	106231278
6	106262196	106262284
6	106244414	106244541
6	106289847	106289956
6	106187249	106187594
6	106283616	106283856
6	106330608	106330735
6	106280538	106280590
6	106335830	106336036
6	106181607	106181658
6	106206034	106206075
6	106324251	106324337
6	106303625	106303680
6	106279228	106279651
6	106279227	106279651
6	106333398	106333708
6	106241201	106241273
6	106205019	106205139
6	106277341	106277530
6	106310821	106310991
6	106264985	106265079
6	106206438	106206542
6	106303524	106303598
6	106292696	106292758
6	106207021	106207121
6	106325010	106325270
6	106219675	106219930
6	106246167	106246612
6	106184035	106184306
6	106298017	106298249
6	106249410	106249669
6	106338933	106339063
6	106307504	106307587
6	106194330	106194386
6	106291173	106291206
6	106305911	106306218
6	106205250	106205293
6	106339628	106339739
6	106306884	106307281
6	106306883	106307281
6	106299704	106299762
6	106197579	106197753
6	106272859	106272914
6	106301204	106301271
6	106282612	106282740
6	106208776	106208895
6	106220563	106220705
6	106225939	106225991
6	106267658	106267816
6	106194586	106194810
6	106192966	106193213
6	106272554	106272645
6	106287078	106287137
6	106311613	106312039
6	106311499	106311583
6	106245329	106245557
6	106226773	106226840
6	106206447	106206526
6	106245046	106245152
6	106246677	106246825
6	106249213	106249310
6	106240971	106241054
6	106204972	106205250
6	106246780	106246816
6	106334574	106334884
6	106239246	106239300
6	106274889	106275021
6	106200295	106200410
6	106235914	106235973
6	106243049	106243106
6	106273686	106273769
6	106211976	106212106
6	106303413	106303525
6	106269635	106269726
6	106267203	106267295
6	106228395	106228422
6	106218963	106219112
6	106186915	106186989
6	106297061	106297260
6	106239846	106239962
6	106179916	106179977
6	106334971	106335223
