CHR	Start	End
6	106325725	106325942
6	106221187	106221428
6	106189545	106189627
6	106326607	106326640
6	106333010	106333069
6	106321114	106321147
6	106270641	106270805
6	106257274	106257401
6	106278549	106278583
6	106203039	106203098
6	106329137	106329282
6	106225620	106225751
6	106298007	106298423
6	106303865	106303957
6	106262024	106262089
6	106280336	106280418
6	106263435	106263511
6	106276679	106276761
6	106325861	106326061
6	106325860	106326062
6	106309218	106309321
6	106325459	106325549
6	106234182	106234253
6	106262498	106262756
6	106327321	106327498
6	106321495	106321563
6	106329414	106329467
6	106219636	106219872
6	106311917	106312034
6	106311916	106312034
6	106330883	106331013
6	106322547	106322643
6	106236136	106236248
6	106200514	106200896
6	106335550	106335644
6	106261924	106261969
6	106325648	106325714
6	106325731	106325852
6	106311649	106311807
6	106227869	106227921
6	106325705	106325852
6	106318076	106318178
6	106309003	106309078
6	106325283	106325315
6	106195794	106195845
6	106217585	106217628
6	106340777	106340835
6	106204999	106205076
6	106222755	106222774
6	106193067	106193126
6	106328494	106328614
6	106235215	106235293
6	106237623	106237753
6	106332648	106332690
6	106325862	106325911
6	106325525	106325733
6	106325889	106325917
6	106319869	106319974
6	106311727	106312029
6	106195228	106195401
6	106321351	106321401
6	106325439	106325593
6	106325436	106325593
6	106248578	106248672
6	106325428	106325536
6	106325700	106325810
6	106207904	106207970
6	106286297	106286450
6	106325386	106325478
6	106239864	106239920
6	106195410	106195445
6	106182439	106182487
6	106266466	106266515
6	106331300	106331390
6	106229011	106229331
6	106303900	106304081
6	106325400	106325609
6	106310496	106310561
6	106338164	106338395
6	106269266	106269367
6	106282526	106282582
6	106182893	106182959
6	106325522	106325768
6	106239722	106239854
6	106290958	106290977
6	106256694	106256733
6	106325253	106325377
6	106325457	106325654
6	106325947	106326111
6	106322047	106322295
6	106325685	106325860
6	106228849	106228883
6	106337338	106337482
6	106292445	106292511
6	106278810	106278863
6	106246272	106246364
6	106312651	106312761
6	106325646	106325918
6	106207866	106208035
6	106257510	106257561
6	106325464	106325692
6	106197575	106197651
6	106325811	106326010
6	106332825	106333109
6	106296792	106296834
6	106185353	106185459
6	106315317	106315523
6	106327458	106327517
6	106288078	106288127
6	106304743	106304843
6	106239363	106239467
6	106193108	106193222
6	106218509	106218566
6	106247576	106247631
6	106255726	106255847
6	106271382	106271465
6	106323581	106323847
6	106186874	106186935
6	106315940	106316015
6	106326442	106326505
6	106281551	106281590
6	106327159	106327253
6	106273263	106273437
6	106197055	106197120
6	106261659	106261856
6	106325774	106325861
6	106287470	106287506
6	106244553	106244629
6	106303669	106303788
6	106245056	106245178
6	106192965	106193071
6	106325391	106325528
6	106325637	106325764
6	106223062	106223150
6	106186951	106187153
6	106323957	106324019
6	106311330	106311453
6	106316849	106317174
6	106302245	106302329
6	106318267	106318412
6	106232777	106232838
6	106200752	106200980
6	106272750	106272813
6	106325424	106325481
6	106182632	106182762
6	106240831	106240889
6	106325722	106325790
6	106328736	106328781
6	106284989	106285054
6	106320743	106320851
6	106325718	106325768
6	106184535	106184595
6	106230768	106230816
6	106299658	106299718
6	106325178	106325231
6	106325552	106325851
6	106199993	106200028
6	106325509	106325712
6	106185810	106185980
6	106328349	106328413
6	106283986	106284034
6	106219637	106219676
6	106286690	106286803
6	106282889	106282942
6	106270820	106271020
6	106209270	106209317
6	106216047	106216135
6	106292498	106292551
6	106195247	106195401
6	106262605	106262709
6	106229314	106229396
6	106325827	106325880
6	106325715	106325783
6	106189587	106189710
6	106194676	106194724
6	106272555	106272620
6	106326301	106326514
6	106245312	106245549
6	106253986	106254064
6	106233352	106233478
6	106235624	106235691
6	106253200	106253323
6	106325772	106325899
6	106232051	106232111
6	106325765	106325815
6	106249256	106249314
6	106327584	106327657
6	106327584	106327656
6	106240435	106240811
6	106232216	106232258
6	106325178	106325395
6	106270447	106270529
6	106247591	106247744
6	106286094	106286155
6	106205183	106205266
6	106325662	106325705
6	106299409	106299684
6	106328958	106329012
6	106244355	106244419
6	106216134	106216393
6	106325420	106325731
6	106219597	106219739
6	106200746	106200802
6	106315924	106315996
6	106183593	106183638
