CHR	Start	End
6	106187671	106187733
6	106325595	106325756
6	106209394	106209460
6	106234346	106234556
6	106325755	106325936
6	106302637	106302790
6	106192570	106192633
6	106285559	106285662
6	106325641	106325707
6	106207508	106207695
6	106287744	106287829
6	106240455	106240586
6	106337420	106337646
6	106325439	106325522
6	106263054	106263160
6	106300806	106300921
6	106309412	106309496
6	106222108	106222162
6	106208940	106209010
6	106244414	106244475
6	106311807	106311861
6	106219383	106219519
6	106184801	106184885
6	106277166	106277215
6	106195175	106195256
6	106259333	106259440
6	106253505	106253584
6	106301907	106302160
6	106216143	106216186
6	106291317	106291357
6	106278382	106278512
6	106258774	106258890
6	106337492	106337653
6	106326377	106326476
6	106259699	106259834
6	106325760	106325862
6	106218567	106218641
6	106184967	106185022
6	106305202	106305402
6	106188397	106188574
6	106256364	106256403
6	106334726	106334754
6	106303392	106303584
6	106253502	106253607
6	106263003	106263052
6	106231270	106231512
6	106322960	106323072
6	106335012	106335096
6	106291838	106291880
6	106244606	106244781
6	106192646	106192763
6	106313821	106313956
6	106325488	106325761
6	106297878	106298018
6	106278763	106278891
6	106337962	106338038
6	106304584	106304841
6	106337291	106337389
6	106233421	106233521
6	106201081	106201228
6	106208520	106208636
6	106320873	106320952
6	106223429	106223516
6	106207633	106207909
6	106258508	106258616
6	106322242	106322327
6	106325359	106325391
6	106277283	106277348
6	106216924	106217050
6	106313240	106313345
6	106292700	106292769
6	106263710	106263763
6	106185673	106185746
6	106246922	106247047
6	106329319	106329501
6	106296250	106296305
6	106323412	106323546
6	106189237	106189369
6	106329525	106329653
6	106319666	106319899
6	106226357	106226504
6	106333272	106333356
6	106195252	106195300
6	106273973	106274081
6	106233720	106233965
6	106335258	106335299
6	106292887	106292924
6	106314430	106314526
6	106186218	106186274
6	106293420	106293519
6	106194196	106194369
6	106301611	106301657
6	106213582	106213657
6	106268483	106268577
6	106256736	106256828
6	106196479	106196614
6	106275336	106275393
6	106228157	106228277
6	106306718	106306800
6	106254779	106254917
6	106187129	106187203
6	106246311	106246401
6	106224784	106224890
6	106331969	106332030
6	106221513	106221678
6	106238227	106238382
6	106212361	106212429
6	106339136	106339215
6	106221970	106222139
6	106266136	106266220
6	106302059	106302142
6	106331028	106331107
6	106240879	106240960
6	106324729	106324912
6	106308420	106308465
6	106216864	106216932
6	106189821	106189921
6	106251197	106251250
6	106198272	106198416
6	106325143	106325250
6	106195154	106195325
6	106246770	106246840
6	106323009	106323087
6	106273729	106273797
6	106314833	106314935
6	106198507	106198584
6	106278819	106278992
6	106256477	106256561
6	106207181	106207212
6	106339801	106339872
6	106340368	106340686
6	106291905	106291969
6	106327292	106327444
6	106325526	106325570
6	106179842	106179910
6	106331937	106332041
6	106233620	106233682
6	106195722	106195798
6	106300978	106301182
6	106336334	106336467
6	106231065	106231122
6	106269719	106269822
6	106250759	106250892
6	106258890	106258987
6	106257433	106257559
6	106243176	106243398
6	106243967	106244045
6	106272543	106272730
6	106272731	106272833
6	106304519	106304752
6	106337448	106337556
6	106288921	106288989
6	106269189	106269292
6	106253716	106253907
6	106199705	106200094
6	106220452	106220504
6	106258492	106258569
6	106251827	106251901
6	106292914	106293017
6	106283064	106283160
6	106309829	106309944
6	106321908	106321978
6	106312046	106312203
6	106191926	106192113
6	106326802	106326885
6	106320483	106320804
