CHR	Start	End
6	106313810	106313956
6	106203330	106203455
6	106332353	106332459
6	106330970	106331033
6	106322634	106322785
6	106189141	106189238
6	106216796	106216858
6	106316097	106316205
6	106336768	106336847
6	106334791	106334845
6	106254848	106254922
6	106190357	106190592
6	106328515	106328729
6	106304889	106305059
6	106311397	106311461
6	106260778	106260864
6	106328704	106328760
6	106304876	106304983
6	106198691	106198753
6	106305397	106305517
6	106325522	106325674
6	106183446	106183499
6	106246945	106247042
6	106189036	106189097
6	106330307	106330467
6	106202207	106202293
6	106268987	106269083
6	106325853	106325911
6	106333036	106333144
6	106324645	106324757
6	106255063	106255139
6	106230280	106230391
6	106325955	106326092
6	106277205	106277444
6	106227472	106227685
6	106340220	106340357
6	106193680	106193779
6	106186476	106186535
6	106239971	106240017
6	106268513	106268602
6	106189753	106189825
6	106224954	106225047
6	106299598	106299726
6	106272168	106272246
6	106220137	106220340
6	106185683	106185777
6	106320038	106320156
6	106263381	106263505
6	106197030	106197145
6	106264430	106264549
6	106262874	106262961
6	106325442	106325601
6	106294177	106294209
6	106292092	106292143
6	106209069	106209228
6	106233836	106233965
6	106185963	106186164
6	106334456	106334508
6	106325677	106325879
6	106324496	106324571
6	106187203	106187406
6	106221599	106221634
6	106330591	106330658
6	106318789	106318837
6	106294182	106294402
6	106271214	106271283
6	106308815	106308943
6	106332491	106332670
6	106190930	106191002
6	106203666	106203754
6	106251960	106252112
6	106218204	106218260
6	106325733	106325859
6	106245583	106245619
6	106272590	106272759
6	106325465	106325518
6	106264452	106264581
6	106241323	106241379
6	106189413	106189558
6	106192065	106192190
6	106232352	106232459
6	106286648	106286709
6	106247624	106247746
6	106205509	106205611
6	106269114	106269183
6	106247332	106247413
6	106253949	106254050
6	106321495	106321577
6	106201557	106201728
6	106304468	106304672
6	106321725	106321844
6	106233967	106234126
6	106303737	106303777
6	106304991	106305064
6	106279291	106279354
6	106253335	106253483
6	106253962	106254050
6	106307592	106307656
6	106189513	106189596
6	106284597	106284659
6	106182289	106182555
6	106261796	106261851
6	106340391	106340548
6	106229965	106230002
6	106313618	106313680
6	106307399	106307484
6	106211879	106211993
6	106285109	106285197
6	106266729	106266983
6	106190858	106190959
6	106340545	106340589
6	106327489	106327585
6	106325867	106325955
6	106238356	106238453
6	106199251	106199346
6	106183766	106183846
6	106182171	106182350
6	106201649	106201746
6	106254667	106254714
6	106323430	106323511
6	106254137	106254191
6	106245065	106245120
6	106313109	106313143
6	106264889	106264967
6	106245871	106246000
6	106250558	106250677
6	106327649	106327835
6	106320807	106320861
6	106210263	106210362
6	106195321	106195451
6	106261322	106261416
6	106231849	106231948
6	106301815	106301859
6	106211733	106212040
6	106283589	106283639
6	106243571	106243619
6	106325867	106325910
6	106277202	106277367
6	106251020	106251091
6	106291271	106291358
6	106281286	106281349
6	106325474	106325578
6	106340868	106340958
6	106269150	106269205
6	106325591	106325700
6	106330852	106330915
6	106328592	106328706
6	106274509	106274588
6	106332616	106332735
6	106238951	106239043
6	106315051	106315136
6	106231443	106231554
6	106186580	106186646
6	106303488	106303573
6	106198507	106198706
6	106195326	106195377
6	106209370	106209505
6	106303031	106303104
6	106239613	106239751
6	106313809	106313956
6	106325745	106325941
6	106260463	106260574
6	106193316	106193394
6	106259472	106259641
6	106212025	106212114
6	106244700	106244754
6	106286877	106286919
6	106329352	106329523
6	106235073	106235188
6	106315194	106315270
6	106293022	106293073
6	106273256	106273323
6	106325915	106326000
6	106186250	106186570
6	106325369	106325516
6	106183506	106183559
6	106314913	106315117
6	106204738	106204783
6	106266769	106266876
6	106311744	106311807
6	106249295	106249413
6	106277557	106277722
6	106325566	106325852
6	106192312	106192400
6	106200553	106200615
6	106283440	106283564
6	106180192	106180275
6	106325718	106325794
6	106232783	106232838
6	106227054	106227103
6	106251790	106251845
6	106278474	106278540
6	106339843	106339889
6	106325560	106325634
6	106330610	106330727
6	106248804	106248861
6	106233729	106233865
6	106226154	106226417
6	106179836	106179905
6	106280953	106281066
6	106324042	106324340
6	106264076	106264116
6	106248609	106248712
6	106256870	106256958
6	106254252	106254342
6	106180166	106180239
6	106247399	106247470
6	106282353	106282534
6	106266496	106266687
6	106238659	106238890
6	106231106	106231171
6	106188317	106188399
6	106267529	106267782
6	106227680	106227920
6	106335298	106335358
6	106181061	106181312
6	106330132	106330198
6	106231624	106231858
6	106222246	106222299
6	106294160	106294300
6	106235188	106235311
6	106261774	106261877
6	106189416	106189558
6	106315142	106315193
6	106180788	106180856
6	106192999	106193059
6	106325359	106325683
6	106325679	106325784
6	106180339	106180419
6	106221071	106221133
6	106186255	106186388
6	106325430	106325634
6	106262857	106262906
6	106245153	106245428
6	106183670	106183765
6	106339478	106339531
6	106298185	106298241
6	106306325	106306379
6	106241176	106241283
6	106232112	106232215
6	106260234	106260289
6	106203717	106203788
6	106195662	106195733
6	106233432	106233595
6	106206910	106207005
6	106293393	106293776
6	106335258	106335530
6	106270492	106270609
6	106202824	106202929
6	106290066	106290165
6	106339121	106339236
6	106272555	106272681
6	106228817	106228897
6	106183798	106183910
6	106288258	106288363
6	106340888	106341030
6	106192325	106192464
6	106218544	106218701
6	106324841	106324893
6	106339861	106339961
6	106324555	106324637
6	106325467	106325570
6	106331103	106331140
6	106228094	106228158
6	106331069	106331225
6	106195237	106195276
6	106325119	106325203
6	106325724	106325782
6	106316006	106316107
6	106257526	106257659
6	106283856	106283940
6	106333111	106333247
6	106284889	106285029
6	106320185	106320280
6	106312744	106312939
6	106258806	106258914
6	106206134	106206199
6	106253108	106253211
6	106287670	106287761
6	106340841	106340934
6	106259981	106260043
6	106333795	106333867
6	106199474	106199565
6	106231260	106231569
6	106231692	106231798
6	106263234	106263374
6	106282199	106282328
6	106219691	106219888
6	106328939	106329057
6	106278025	106278113
6	106272686	106272740
6	106204716	106204748
6	106229409	106229822
6	106312747	106312825
6	106247925	106248028
6	106338090	106338235
6	106191338	106191498
6	106271444	106271566
6	106237591	106237694
6	106309426	106309485
6	106270311	106270421
6	106309204	106309228
6	106240991	106241101
6	106337291	106337335
6	106310135	106310184
6	106195857	106195994
6	106210185	106210345
6	106205890	106205964
6	106308316	106308403
6	106202596	106202641
6	106285954	106286182
6	106240803	106241016
6	106186475	106186575
6	106256533	106256781
6	106294782	106294839
6	106317822	106317916
6	106191450	106191570
6	106194759	106194844
6	106325435	106325628
6	106197333	106197442
6	106203706	106204044
6	106231695	106231745
6	106279376	106279470
6	106328062	106328154
6	106296020	106296074
6	106235198	106235339
6	106278838	106278953
6	106331335	106331381
6	106197171	106197338
6	106285994	106286094
6	106228247	106228383
6	106325283	106325337
6	106198938	106199011
6	106220437	106220579
6	106299213	106299479
6	106192861	106192972
6	106288824	106288880
6	106331392	106331448
6	106204178	106204459
6	106244287	106244429
6	106224981	106225021
6	106201743	106201828
6	106327864	106327922
6	106260136	106260198
6	106273924	106274011
6	106274359	106274435
6	106264020	106264150
6	106228791	106228939
6	106222020	106222122
6	106265396	106265507
6	106283124	106283224
6	106230054	106230319
6	106213043	106213276
6	106284899	106285024
6	106237890	106238012
6	106181612	106181730
6	106339331	106339543
6	106308479	106308751
6	106332986	106333079
6	106295845	106295918
6	106337891	106337972
6	106235109	106235179
6	106320795	106320872
6	106255863	106255923
6	106336697	106336806
6	106259880	106259946
6	106282932	106283027
6	106232100	106232162
6	106331934	106332098
6	106292070	106292176
6	106326504	106326541
6	106183938	106184001
6	106232037	106232160
6	106228873	106228910
6	106179970	106180104
6	106271390	106271563
6	106227145	106227212
6	106234358	106234533
6	106325509	106325570
6	106277988	106278081
6	106276859	106276948
6	106323737	106323800
6	106230755	106230846
6	106186353	106186485
6	106244061	106244116
6	106213622	106213694
6	106273314	106273364
6	106325566	106325639
6	106217867	106218075
6	106325630	106325808
6	106234498	106234644
6	106272043	106272104
6	106261659	106261696
6	106333722	106333840
6	106285554	106285666
6	106278809	106278891
6	106332622	106332815
6	106250760	106250833
6	106232769	106232959
6	106206690	106206794
6	106236566	106236811
6	106202228	106202297
6	106325783	106325862
6	106222991	106223065
6	106296393	106296449
6	106330279	106330320
6	106325391	106325448
6	106275753	106275935
6	106191753	106191845
6	106272781	106272848
6	106229792	106229833
6	106225098	106225188
6	106325327	106325391
6	106291839	106291953
6	106330915	106330984
6	106213593	106213652
6	106248678	106248718
6	106282556	106282814
6	106293325	106293424
6	106268559	106268657
6	106325705	106325768
6	106335265	106335325
6	106244874	106244936
6	106188723	106188802
6	106318674	106318773
6	106186473	106186615
6	106211713	106211895
6	106313914	106314007
6	106337973	106338072
6	106213058	106213324
6	106199251	106199343
6	106327845	106327905
6	106287340	106287459
6	106286218	106286428
6	106322650	106322705
6	106181066	106181257
6	106229509	106229646
6	106275146	106275239
6	106251644	106251895
6	106264836	106264969
6	106189847	106190000
6	106261776	106261842
6	106325760	106325827
6	106299497	106299714
6	106254970	106255045
6	106196974	106197063
6	106228535	106228666
6	106338177	106338331
6	106312907	106312951
6	106180928	106180981
6	106330125	106330219
6	106231807	106231945
6	106247459	106247513
6	106223946	106224004
6	106189931	106189993
6	106335233	106335268
6	106182056	106182172
6	106322841	106322901
6	106230808	106230849
6	106236445	106236555
6	106227526	106227755
6	106226485	106226670
6	106233707	106233738
6	106250906	106251026
6	106338749	106338988
6	106209295	106209445
6	106252786	106252830
6	106286778	106286879
6	106262113	106262205
6	106268243	106268337
6	106289592	106289663
6	106253233	106253285
6	106259685	106259896
6	106238765	106238858
6	106304964	106305004
6	106241960	106242187
6	106302272	106302321
6	106218180	106218255
6	106261158	106261240
6	106189931	106190112
6	106265219	106265294
6	106180479	106180624
6	106198584	106198793
6	106322642	106322829
6	106268082	106268128
6	106313260	106313358
6	106325906	106326064
6	106298012	106298112
6	106280465	106280586
6	106238571	106238703
6	106235153	106235313
6	106313742	106313834
6	106298232	106298259
6	106283474	106283624
6	106299269	106299501
6	106269351	106269436
6	106283347	106283512
6	106202838	106202898
6	106180339	106180392
6	106184916	106185040
6	106219808	106219942
6	106180103	106180182
6	106276156	106276238
6	106185758	106185829
6	106340726	106340786
6	106197845	106197964
6	106225188	106225226
6	106251824	106251863
6	106198729	106198792
6	106331160	106331237
6	106275544	106275643
6	106180996	106181050
6	106268918	106268969
6	106313641	106313697
6	106299923	106299978
6	106232662	106232727
6	106238765	106238808
6	106233595	106233673
6	106269174	106269237
6	106196127	106196393
6	106265656	106265714
6	106314662	106314712
6	106277839	106277992
6	106300640	106300816
6	106318642	106318763
6	106257133	106257354
6	106209367	106209446
6	106248185	106248255
6	106275430	106275455
6	106281122	106281229
6	106278072	106278157
6	106333002	106333075
6	106326324	106326390
6	106227471	106227684
6	106226992	106227317
6	106188574	106188623
6	106202862	106202938
6	106278232	106278312
6	106223824	106223891
6	106229612	106229671
6	106253936	106254018
6	106335203	106335276
6	106214861	106214918
6	106265431	106265567
6	106325745	106325843
6	106325518	106325572
6	106257457	106257512
6	106336366	106336473
6	106260033	106260060
6	106341109	106341238
6	106327498	106327638
6	106285562	106285629
6	106282445	106282524
6	106284206	106284321
6	106262936	106263058
6	106270726	106270777
6	106201797	106202017
6	106326687	106326821
6	106257274	106257385
6	106287144	106287218
6	106321442	106321631
6	106219453	106219522
6	106295758	106295856
6	106252554	106252605
6	106260899	106260947
6	106230598	106230694
6	106325890	106326171
6	106207753	106207829
