CHR	Start	End
6	106219726	106219767
6	106238705	106238814
6	106194574	106194685
6	106263264	106263381
6	106267227	106267335
6	106235447	106235511
6	106257510	106257570
6	106258545	106258616
6	106186677	106186899
6	106293087	106293161
6	106326314	106326390
6	106335237	106335300
6	106304601	106304752
6	106203631	106203793
6	106253712	106253852
6	106328662	106328804
6	106278899	106278943
6	106223832	106223948
6	106186331	106186361
6	106305355	106305452
6	106340052	106340180
6	106213397	106213450
6	106272345	106272540
6	106267236	106267291
6	106330529	106330604
6	106202929	106202989
6	106285679	106285743
6	106328260	106328335
6	106219071	106219121
6	106245444	106245508
6	106259145	106259232
6	106228102	106228144
6	106330388	106330438
6	106311260	106311436
6	106339627	106339853
6	106328051	106328112
6	106298250	106298344
6	106186086	106186262
6	106325329	106325459
6	106225042	106225167
6	106258905	106258983
6	106208932	106209015
6	106198907	106199004
6	106272803	106272870
6	106259719	106259850
6	106279427	106279487
6	106335469	106335504
6	106307164	106307269
6	106322080	106322194
6	106246250	106246396
6	106220869	106220953
6	106200536	106200571
6	106238547	106238715
6	106325320	106325486
6	106325467	106325624
6	106255187	106255279
6	106285317	106285387
6	106329036	106329134
6	106283052	106283085
6	106233444	106233590
6	106200453	106200504
6	106325231	106325395
6	106272546	106272647
6	106252081	106252248
6	106260989	106261158
6	106219772	106219809
6	106273203	106273274
6	106215346	106215376
6	106232766	106232874
6	106187995	106188046
6	106333890	106334101
6	106219444	106219546
6	106181691	106181993
6	106181691	106181992
6	106277575	106277782
6	106246622	106246697
6	106198263	106198349
6	106208813	106208867
6	106195184	106195335
6	106195185	106195335
6	106276847	106276965
6	106223429	106223527
6	106316061	106316124
6	106201728	106201796
6	106223359	106223471
6	106299141	106299217
6	106185998	106186045
6	106199509	106199544
6	106278023	106278094
6	106204178	106204298
6	106336578	106336747
6	106325315	106325548
6	106248602	106248803
6	106325347	106325402
6	106321744	106321777
6	106213670	106213716
6	106227021	106227152
6	106272757	106272920
6	106323405	106323492
6	106291771	106291820
6	106337963	106338337
6	106213485	106213769
6	106323736	106323952
6	106213484	106213769
6	106262260	106262377
6	106184839	106184912
6	106223653	106223723
6	106276755	106276820
6	106325385	106325452
6	106182780	106182893
6	106299128	106299193
6	106186917	106186991
6	106198051	106198169
6	106276197	106276627
6	106334258	106334327
6	106188042	106188133
6	106326944	106327008
6	106292495	106292541
6	106302299	106302377
6	106300392	106300567
6	106212398	106212524
6	106262440	106262505
6	106204830	106204903
6	106218783	106218917
6	106254547	106254596
6	106228348	106228477
6	106327118	106327222
6	106307468	106307514
6	106294135	106294201
6	106289015	106289144
6	106202200	106202414
6	106263627	106263801
6	106195401	106195469
6	106325198	106325363
6	106180241	106180316
6	106287112	106287194
6	106284632	106284694
6	106203765	106203840
6	106303617	106303701
6	106218780	106218866
6	106221015	106221060
6	106195357	106195440
6	106269082	106269170
6	106283237	106283363
6	106326212	106326280
6	106273582	106273652
6	106196386	106196482
6	106306801	106306900
6	106286799	106286877
6	106310873	106311027
6	106208681	106208721
6	106294631	106294775
6	106336978	106337006
6	106328803	106328965
6	106332670	106332707
6	106267433	106267518
6	106270643	106270709
6	106242969	106243033
6	106285452	106285580
6	106181804	106181875
6	106328885	106328946
6	106189088	106189145
6	106334578	106334718
6	106195855	106196027
6	106196522	106196614
6	106325880	106325941
6	106319800	106319895
6	106211194	106211283
6	106191330	106191423
6	106324323	106324516
6	106302845	106302900
6	106258815	106258943
6	106220454	106220715
6	106290887	106290977
6	106189534	106189596
6	106305882	106305957
6	106325762	106325879
6	106325634	106325715
6	106285899	106285973
6	106314847	106315174
6	106228273	106228336
6	106276869	106276981
6	106205289	106205359
6	106325601	106325634
6	106227748	106227843
6	106249332	106249403
6	106227871	106227921
6	106334344	106334498
6	106204267	106204327
6	106301680	106301887
6	106232974	106233031
6	106326675	106326712
6	106212539	106212605
6	106189902	106189987
6	106268823	106268966
6	106270251	106270328
6	106274710	106274781
6	106273479	106273788
6	106332813	106332900
6	106273027	106273212
6	106327380	106327423
6	106224787	106224849
6	106293275	106293341
6	106208249	106208391
6	106269519	106269718
6	106285507	106285549
6	106294598	106294780
6	106334164	106334259
6	106300718	106300788
6	106273146	106273394
6	106208987	106209036
6	106239679	106239796
6	106230694	106230748
6	106275556	106275641
6	106275555	106275647
6	106259844	106259928
6	106265885	106265917
6	106289574	106289635
6	106262022	106262062
6	106325295	106325651
6	106195011	106195237
6	106246539	106246568
6	106300590	106300658
6	106325243	106325566
6	106325244	106325566
6	106250860	106251028
6	106323474	106323604
6	106261897	106261978
6	106238706	106238774
6	106306772	106306879
6	106275789	106275864
6	106339556	106339687
6	106213770	106214064
6	106192925	106193262
6	106263447	106263496
6	106291164	106291215
6	106253507	106253685
6	106226984	106227062
6	106316009	106316116
6	106208712	106208922
6	106235718	106235778
6	106340524	106340644
6	106313126	106313263
